"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8f [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.439024","3.225806","1.000000","2.127660","2.325581","2.702703","1.785714",
"2.000000","1.449275","1.694915","16.666667","6.666667","20.000000","33.333333","33.333333",
"3.000000","16.666667","1.190476","20.000000","20.000000","12.500000","33.333333","1.297017",
"4.000000","11.111111","20.000000","14.285714","33.333333","16.666667","33.333333","25.000000",
"5.000000","4.761905","1.000000","20.000000","25.000000","16.666667","16.666667","1.388889",
"6.000000","12.500000","25.000000","16.666667","14.285714","16.666667","33.333333","20.000000",
"7.000000","14.285714","12.500000","12.500000","20.000000","20.000000","25.000000","25.000000",
"8.000000","12.500000","16.666667","14.285714","16.666667","20.000000","33.333333","25.000000",
"9.000000","12.500000","1.449275","12.500000","14.285714","20.000000","20.000000","2.127660",
"10.000000","12.500000","33.333333","12.500000","20.000000","16.393443","25.000000","25.000000",
"15.000000","5.945303","29.411765","14.705882","20.000000","19.230769","41.666667","26.315789",
"20.000000","16.129032","0.000000","1.872659","13.157895","19.230769","2.403846","5.102041",
"25.000000","5.000000","29.239766","0.000001","14.705882","17.857143","45.454545","41.666667",
"30.000000","13.513514","23.809524","3.472222","15.151515","15.151515","45.454545","22.727273",
"35.000000","19.230769","2.688172","16.129032","14.705882","14.285714","3.646973","4.545455",
"40.000000","20.000000","22.727273","3.620565","1.077586","1.004016","50.000000","83.333333",
"45.000000","18.518519","26.315789","25.000000","2.357379","2.192982","71.428571","38.461538",
"50.000000","3.205128","29.411765","26.315789","20.000000","19.230769","41.666667","38.461538",
"55.000000","13.513514","17.857143","2.688172","2.427184","2.604167","50.000000","50.000000",
"60.000000","20.833333","22.727273","38.461538","18.518519","18.518519","45.454545","50.000000",
"65.000000","21.739130","1.865672","41.666667","16.666667","20.833333","2.890173","2.855511",
"70.000000","15.625000","35.714286","38.461538","2.564103","2.793296","71.428571","38.461538",
"75.000000","21.739130","41.666667","31.250000","16.129032","18.518519","55.555556","83.333333",
"80.000000","19.230769","50.000000","29.411765","15.151515","21.739130","50.000000","83.333333",
"85.000000","20.833333","31.250000","25.000000","18.518519","18.518519","41.666667","55.555556",
"90.000000","19.230769","38.461538","2.314815","16.129032","19.230769","62.500000","45.454545",
"95.000000","12.195122","29.411765","45.454545","17.241379","17.241379","50.000000","71.428571",
"100.000000","2.313744","29.411765","41.666667","14.705882","18.518519","45.454545","50.000000",
"125.000000","18.382353","37.313433","58.004640","7.933989","7.933989","75.757576","58.139535",
"150.000000","19.379845","4.930966","52.083333","17.857143","22.321429","9.025271","7.961783",
"175.000000","19.230769","36.231884","5.882353","5.319149","5.387931","89.285714","113.636364",
"200.000000","5.880969","41.666667","58.139535","32.851511","30.120482","77.881620","60.975610",
"225.000000","22.727273","36.231884","73.529412","25.510204","22.123894","83.333333","67.567568",
"250.000000","19.841270","27.472527","48.076923","23.148148","17.123288","78.125000","53.078556",
"275.000000","19.083969","3.033981","59.523810","3.759398","14.792899","5.144033","4.244482",
"300.000000","21.929825","39.001560","3.708649","37.257824","3.576026","83.333333","54.347826",
"325.000000","21.929825","38.461538","75.757576","34.246575","31.250000","89.285714","83.333333",
"350.000000","19.984013","48.076923","83.333333","36.231884","43.103448","75.757576","80.645161",
"375.000000","21.929825","41.666667","65.789474","35.714286","39.682540","83.333333","71.428571",
"400.000000","19.083969","43.103448","62.500000","30.864198","33.783784","71.428571","59.523810",
"425.000000","3.364285","40.983607","67.567568","34.722222","32.894737","60.827251","50.916497",
"450.000000","24.509804","32.051282","55.555556","28.409091","29.761905","75.757576","59.523810",
"475.000000","22.727273","38.461538","52.083333","30.120482","25.773196","58.139535","47.169811",
"500.000000","23.584906","31.645570","42.372881","19.685039","14.705882","67.567568","49.019608",
"525.000000","17.857143","1.660909","43.103448","2.243762","8.830802","2.585048","2.235936",
"550.000000","21.929825","45.454545","48.076923","43.859649","9.842520","73.529412","71.428571",
"575.000000","22.321429","42.372881","1.928864","46.296296","2.200511","73.529412","78.125000",
"600.000000","23.126735","43.859649","53.191489","39.682540","43.859649","89.285714","80.645161",
"625.000000","20.661157","47.169811","69.444444","43.859649","43.859649","80.645161","56.818182",
"650.000000","22.727273","42.372881","58.139535","32.894737","38.461538","108.695652","108.695652",
"675.000000","20.491803","40.983607","53.191489","36.231884","41.666667","96.153846","75.757576",
"700.000000","19.685039","36.764706","50.000000","38.461538","39.062500","78.125000","73.529412",
"725.000000","21.008403","36.764706","49.019608","35.714286","35.211268","83.333333","58.139535",
"750.000000","19.083969","39.062500","45.454545","30.487805","43.859649","92.592593","108.695652",
"775.000000","18.782870","40.983607","58.139535","30.120482","34.722222","64.102564","71.428571",
