"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.000000","20.000000","7.692308","3.846154","2.325581","16.666667","7.692308",
"2.000000","14.285714","14.285714","20.000000","7.142857","20.000000","25.000000","33.333333",
"3.000000","14.285714","33.333333","20.000000","20.000000","33.333333","33.333333","33.333333",
"4.000000","14.285714","14.285714","25.000000","20.000000","14.285714","50.000000","20.000000",
"5.000000","16.666667","20.000000","20.000000","25.000000","25.000000","33.333333","16.666667",
"6.000000","16.666667","25.000000","20.000000","16.666667","25.000000","33.333333","33.333333",
"7.000000","14.285714","33.333333","20.000000","20.000000","14.285714","33.333333","25.000000",
"8.000000","16.666667","20.000000","20.000000","14.285714","20.000000","33.333333","33.333333",
"9.000000","20.000000","25.000000","12.500000","25.000000","16.666667","33.333333","33.333333",
"10.000000","14.285714","33.333333","20.000000","16.666667","20.000000","33.333333","50.000000",
"15.000000","20.833333","35.714286","18.518519","20.833333","18.518519","55.555556","50.000000",
"20.000000","22.727273","26.315789","27.777778","15.151515","13.888889","50.000000","62.500000",
"25.000000","23.809524","33.333333","33.333333","17.241379","14.285714","83.333333","41.666667",
"30.000000","23.809524","41.666667","50.000000","13.888889","13.157895","62.500000","55.555556",
"35.000000","22.727273","35.714286","45.454545","12.820513","12.195122","62.500000","45.454545",
"41.000000","16.129032","31.250000","45.454545","27.777778","22.727273","62.500000","38.461538",
"47.000000","20.833333","35.714286","38.461538","25.000000","31.250000","100.000000","71.428571",
"52.000000","23.809524","55.555556","45.454545","35.714286","33.333333","50.000000","71.428571",
"57.000000","18.518519","27.777778","45.454545","31.055901","35.714286","62.500000","41.666667",
"62.000000","20.833333","41.666667","62.500000","33.333333","26.315789","71.428571","29.411765",
"67.000000","23.809524","62.500000","83.333333","33.333333","41.666667","71.428571","71.428571",
"73.000000","19.230769","50.000000","55.555556","33.333333","41.666667","100.000000","71.428571",
"78.000000","21.739130","50.000000","45.454545","45.454545","45.454545","55.555556","41.666667",
"83.000000","22.727273","38.461538","29.411765","23.809524","25.000000","62.500000","55.555556",
"89.000000","17.857143","45.454545","71.428571","29.411765","50.000000","125.000000","50.000000",
"94.000000","17.857143","41.666667","50.000000","45.454545","25.000000","45.454545","62.500000",
"99.000000","18.518519","29.411765","83.333333","41.666667","29.411765","125.000000","38.461538",
"104.000000","19.230769","54.347826","192.307692","29.411765","46.296296","55.555556","26.315789",
"129.000000","27.777778","62.500000","67.567568","47.169811","55.555556","147.058824","55.555556",
"154.000000","22.935780","75.757576","113.636364","50.000000","58.139535","104.166667","75.757576",
"182.000000","22.522523","60.975610","138.888889","71.428571","59.523810","100.000000","80.645161",
"208.000000","24.038462","49.019608","92.592593","58.139535","59.523810","100.000000","100.000000",
"233.000000","23.584906","59.523810","64.102564","58.139535","54.347826","125.000000","47.169811",
"261.000000","24.271845","75.757576","89.285714","52.083333","46.296296","156.250000","96.153846",
"288.000000","21.720243","62.500000","92.250923","56.818182","60.975610","208.333333","71.428571",
"314.000000","21.739130","67.567568","104.166667","73.529412","92.592593","166.666667","119.047619",
"342.000000","22.321429","60.975610","100.000000","89.285714","92.592593","73.529412","125.000000",
"368.000000","24.752475","58.139535","92.592593","80.645161","75.757576","113.636364","58.139535",
"393.000000","25.000000","64.102564","113.636364","67.567568","55.555556","119.047619","100.000000",
"418.000000","25.773196","55.555556","113.636364","65.789474","59.523810","131.578947","86.206897",
"444.000000","23.148148","56.818182","89.285714","83.333333","56.818182","113.636364","50.000000",
"469.000000","23.364486","58.139535","131.578947","69.444444","65.789474","125.000000","55.555556",
"494.000000","23.342670","78.125000","83.333333","69.444444","65.789474","92.592593","48.076923",
"519.000000","22.321429","80.645161","83.333333","64.102564","73.313783","138.888889","104.166667",
"544.000000","21.551724","100.000000","147.058824","86.206897","62.500000","166.666667","100.000000",
"569.000000","21.367521","78.125000","131.578947","119.047619","83.333333","178.571429","147.058824",
"594.000000","22.123894","73.529412","113.636364","119.047619","73.529412","131.578947","119.047619",
"620.000000","22.522523","73.529412","92.592593","71.428571","65.789474","104.166667","192.307692",
"645.000000","22.123894","54.347826","113.636364","86.206897","73.529412","156.250000","86.206897",
"670.000000","20.308692","73.529412","147.058824","58.139535","60.975610","113.636364","78.125000",
"695.000000","20.661157","78.125000","92.592593","86.206897","83.333333","118.483412","96.153846",
"720.000000","19.984013","80.645161","96.153846","86.206897","75.757576","108.695652","96.153846",
"745.000000","21.186441","60.975610","108.695652","71.428571","71.428571","125.000000","96.153846",
"770.000000","17.470300","60.975610","104.166667","71.428571","69.444444","83.333333","119.047619",
"797.000000","20.833333","64.102564","83.333333","83.333333","69.444444","125.000000","67.567568",
"822.000000","19.215988","54.347826","75.757576","80.645161","59.523810","131.578947","86.206897",
"847.000000","22.935780","47.169811","113.636364","58.139535","73.529412","156.250000","108.695652",
