"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.005056","0.003037","0.002462","0.002377","0.007719","0.002141","0.002195",
"100000.000000","0.010364","0.006791","0.005529","0.004816","0.013350","0.004264","0.005001",
"150000.000000","0.017488","0.014468","0.010949","0.008521","0.024576","0.008232","0.010057",
"200000.000000","0.023078","0.017266","0.013247","0.010467","0.026501","0.010100","0.012108",
"250000.000000","0.030699","0.020579","0.015773","0.016784","0.029798","0.011940","0.014175",
"300000.000000","0.049253","0.036895","0.025626","0.019603","0.044496","0.019768","0.023161",
"350000.000000","0.058747","0.040172","0.028332","0.022891","0.047514","0.022466","0.025416",
"400000.000000","0.069763","0.044140","0.031178","0.026698","0.051074","0.025248","0.027781",
"450000.000000","0.081939","0.048692","0.034188","0.037292","0.055496","0.028119","0.030274",
"500000.000000","0.095164","0.053942","0.037370","0.040480","0.063220","0.031107","0.032891",
"550000.000000","0.137833","0.092750","0.054928","0.043853","0.100402","0.044744","0.048810",
"600000.000000","0.149164","0.096091","0.057824","0.047406","0.103701","0.047831","0.051203",
"650000.000000","0.161120","0.099781","0.060851","0.051224","0.107277","0.050934","0.053631",
"700000.000000","0.174279","0.103827","0.063823","0.055377","0.111185","0.054127","0.056112",
"750000.000000","0.187896","0.108251","0.066867","0.060101","0.115493","0.057393","0.058649",
"800000.000000","0.202018","0.113139","0.069981","0.080009","0.120354","0.060723","0.061254",
"850000.000000","0.216787","0.118325","0.073174","0.083244","0.125858","0.064113","0.063908",
"900000.000000","0.232079","0.123935","0.076467","0.086515","0.132185","0.067538","0.066626",
"950000.000000","0.247883","0.129945","0.079828","0.089893","0.139968","0.071076","0.069466",
"1000000.000000","0.264242","0.136270","0.083290","0.093367","0.151618","0.074671","0.072398",
"1050000.000000","0.280912","0.241987","0.129024","0.096925","0.251718","0.106654","0.116196",
"1100000.000000","0.366310","0.245221","0.131926","0.100597","0.255183","0.109966","0.118783",
"1150000.000000","0.379156","0.248604","0.134835","0.104397","0.258741","0.113259","0.121253",
"1200000.000000","0.392322","0.252237","0.137747","0.108332","0.262413","0.116579","0.123728",
