"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.004385","0.003052","0.002456","0.002336","0.006787","0.002113","0.002364",
"100000.000000","0.009406","0.006722","0.005526","0.004870","0.012431","0.004579","0.005125",
"150000.000000","0.016224","0.014483","0.010998","0.008660","0.025263","0.008655","0.010283",
"200000.000000","0.021337","0.017056","0.013322","0.010773","0.027135","0.010600","0.012212",
"250000.000000","0.028278","0.020363","0.015836","0.017094","0.030405","0.012562","0.014271",
"300000.000000","0.046018","0.036740","0.025664","0.019895","0.049773","0.020364","0.023258",
"350000.000000","0.055151","0.040063","0.028371","0.023027","0.052736","0.023087","0.025514",
"400000.000000","0.065460","0.044001","0.031207","0.026923","0.056250","0.025845","0.027878",
"450000.000000","0.077306","0.048554","0.034235","0.037980","0.060600","0.028703","0.030374",
"500000.000000","0.089822","0.053761","0.037418","0.041178","0.067576","0.031695","0.033011",
"550000.000000","0.133630","0.092752","0.055000","0.044549","0.105156","0.045325","0.048852",
"600000.000000","0.144960","0.095978","0.057817","0.048101","0.108478","0.048426","0.051278",
"650000.000000","0.156879","0.099640","0.060691","0.051918","0.112070","0.051557","0.053728",
"700000.000000","0.170063","0.103627","0.063659","0.056057","0.115955","0.054752","0.056207",
"750000.000000","0.183716","0.108073","0.066696","0.060609","0.120305","0.058007","0.058743",
"800000.000000","0.197943","0.112909","0.069786","0.065721","0.125182","0.061341","0.061366",
"850000.000000","0.213013","0.118270","0.073113","0.085698","0.130681","0.064749","0.064009",
"900000.000000","0.228278","0.123821","0.076403","0.088996","0.136975","0.068211","0.066774",
"950000.000000","0.244238","0.129759","0.079773","0.092352","0.144606","0.071744","0.069613",
"1000000.000000","0.260573","0.136069","0.083362","0.095828","0.156427","0.075321","0.072548",
"1050000.000000","0.277391","0.242149","0.129668","0.099408","0.225803","0.107378","0.116292",
"1100000.000000","0.368080","0.245436","0.132583","0.103114","0.229310","0.110829","0.118874",
"1150000.000000","0.381390","0.248901","0.135475","0.106903","0.232944","0.114128","0.121340",
"1200000.000000","0.394580","0.252486","0.138415","0.110847","0.236696","0.117468","0.123865",
"1250000.000000","0.408132","0.256354","0.141391","0.114918","0.240794","0.120869","0.126389",
"1300000.000000","0.421893","0.260460","0.144411","0.119199","0.244854","0.124253","0.128945",
"1350000.000000","0.436306","0.264636","0.147439","0.123667","0.249319","0.127694","0.131532",
"1400000.000000","0.451154","0.269105","0.150528","0.128373","0.253874","0.131170","0.134151",
"1450000.000000","0.466285","0.273738","0.153649","0.133582","0.258692","0.134690","0.136778",
"1500000.000000","0.481627","0.278663","0.156824","0.138837","0.263795","0.138240","0.139443",
"1550000.000000","0.497144","0.283756","0.160029","0.144441","0.269228","0.141831","0.142142",
"1600000.000000","0.512994","0.289086","0.163274","0.150385","0.275045","0.145441","0.144884",
"1650000.000000","0.529175","0.294591","0.166581","0.199900","0.281278","0.149110","0.147653",
"1700000.000000","0.545606","0.300297","0.169904","0.203255","0.287985","0.152802","0.150454",
"1750000.000000","0.562263","0.306297","0.173389","0.206599","0.295036","0.156521","0.153325",
"1800000.000000","0.579194","0.312419","0.176865","0.210023","0.302718","0.160313","0.156210",
"1850000.000000","0.596292","0.318727","0.180347","0.213507","0.310991","0.164095","0.159175",
"1900000.000000","0.613625","0.325292","0.183853","0.216996","0.320423","0.167925","0.162161",
"1950000.000000","0.631273","0.332045","0.187437","0.220554","0.331774","0.171778","0.165203",
"2000000.000000","0.649224","0.338913","0.191053","0.224147","0.347927","0.175652","0.168298",
"2050000.000000","0.667438","0.345935","0.194727","0.227807","0.382589","0.179548","0.171437",
"2100000.000000","0.685701","0.529045","0.288098","0.231553","0.498274","0.245197","0.259907",
"2150000.000000","0.874544","0.532537","0.291087","0.235347","0.501822","0.248687","0.262544",
"2200000.000000","0.888158","0.535902","0.294011","0.239198","0.505428","0.252104","0.265092",
"2250000.000000","0.901988","0.539371","0.296957","0.243102","0.509113","0.255538","0.267631",
"2300000.000000","0.915882","0.543012","0.299920","0.247080","0.512856","0.258984","0.270185",
"2350000.000000","0.929937","0.546695","0.302881","0.251130","0.516668","0.262454","0.272768",
"2400000.000000","0.944058","0.550541","0.305864","0.255262","0.520556","0.265953","0.275336",
"2450000.000000","0.958388","0.554519","0.308889","0.259577","0.524528","0.269469","0.277921",
"2500000.000000","0.972865","0.558639","0.311899","0.263939","0.528558","0.273000","0.280503",
"2550000.000000","0.987420","0.562867","0.314947","0.268365","0.532723","0.276543","0.283132",
"2600000.000000","1.002106","0.567206","0.317995","0.272890","0.536996","0.280077","0.285770",
"2650000.000000","1.016869","0.571612","0.321073","0.277506","0.541421","0.283634","0.288416",
"2700000.000000","1.032087","0.576111","0.324182","0.282250","0.545939","0.287210","0.291085",
"2750000.000000","1.047730","0.580783","0.327301","0.287126","0.550572","0.290825","0.293758",
