"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.004500","0.003018","0.002457","0.002363","0.007878","0.002041","0.002202",
"100000.000000","0.009303","0.006732","0.005505","0.004785","0.017059","0.004539","0.005028",
"150000.000000","0.015567","0.014224","0.010884","0.008699","0.030748","0.008670","0.010073",
"200000.000000","0.020531","0.017068","0.013218","0.010673","0.032672","0.010632","0.012130",
"250000.000000","0.027315","0.020431","0.015739","0.017055","0.036025","0.012570","0.014193",
"300000.000000","0.045187","0.036744","0.025651","0.019863","0.057182","0.020419","0.023195",
"350000.000000","0.054380","0.040039","0.028365","0.023077","0.060200","0.023135","0.025452",
"400000.000000","0.064766","0.043970","0.031259","0.026792","0.063756","0.025941","0.027830",
"450000.000000","0.076282","0.048586","0.034250","0.038464","0.068152","0.028825","0.030324",
"500000.000000","0.088961","0.053830","0.037439","0.041690","0.075050","0.031816","0.032976",
"550000.000000","0.130698","0.092204","0.055177","0.045095","0.105469","0.045482","0.048970",
"600000.000000","0.142111","0.095650","0.058007","0.048688","0.108809","0.048614","0.051377",
"650000.000000","0.154106","0.099302","0.060901","0.052563","0.112397","0.051759","0.053819",
"700000.000000","0.167218","0.103294","0.063864","0.056736","0.116341","0.054963","0.056333",
"750000.000000","0.180930","0.107736","0.066926","0.061371","0.120756","0.058236","0.058884",
"800000.000000","0.195094","0.112558","0.070065","0.066549","0.125698","0.061589","0.061498",
"850000.000000","0.209833","0.117739","0.073273","0.086875","0.131240","0.065009","0.064166",
"900000.000000","0.225208","0.123359","0.076545","0.090197","0.137586","0.068484","0.066908",
"950000.000000","0.241168","0.129279","0.079948","0.093598","0.145298","0.072032","0.069735",
"1000000.000000","0.257588","0.135544","0.083422","0.097075","0.156700","0.075643","0.072665",
"1050000.000000","0.274607","0.241229","0.129808","0.100650","0.218716","0.107949","0.116097",
"1100000.000000","0.365876","0.244660","0.132725","0.104337","0.222180","0.111301","0.118683",
"1150000.000000","0.378878","0.248095","0.135622","0.108125","0.225745","0.114638","0.121178",
"1200000.000000","0.392091","0.251670","0.138586","0.112274","0.229461","0.117992","0.123681",
"1250000.000000","0.405682","0.255587","0.141547","0.116371","0.233315","0.121367","0.126242",
"1300000.000000","0.419705","0.259563","0.144548","0.120633","0.237332","0.124815","0.128805",
"1350000.000000","0.434100","0.263835","0.147606","0.125108","0.241576","0.128249","0.131395",
"1400000.000000","0.448952","0.268360","0.150684","0.129839","0.246067","0.131748","0.134024",
"1450000.000000","0.464271","0.273104","0.153785","0.134861","0.250794","0.135269","0.136674",
"1500000.000000","0.479657","0.278031","0.156960","0.140204","0.255852","0.138833","0.139350",
"1550000.000000","0.495332","0.283243","0.160159","0.145861","0.261275","0.142447","0.142046",
"1600000.000000","0.511396","0.288620","0.163403","0.151866","0.267063","0.146084","0.144817",
"1650000.000000","0.527668","0.294161","0.166699","0.158252","0.273249","0.149770","0.147601",
"1700000.000000","0.544107","0.299899","0.170036","0.206594","0.279800","0.153502","0.150428",
"1750000.000000","0.560792","0.305881","0.173400","0.209976","0.286805","0.157247","0.153288",
"1800000.000000","0.577675","0.312018","0.176830","0.213408","0.294387","0.161034","0.156178",
"1850000.000000","0.594743","0.318400","0.180307","0.216904","0.302703","0.164854","0.159118",
"1900000.000000","0.612168","0.324965","0.183833","0.220597","0.312080","0.168696","0.162119",
"1950000.000000","0.629799","0.331684","0.187402","0.224176","0.323440","0.172567","0.165199",
"2000000.000000","0.647724","0.338611","0.191029","0.227817","0.339310","0.176468","0.168315",
"2050000.000000","0.665905","0.345780","0.194722","0.231478","0.371266","0.180382","0.171501",
"2100000.000000","0.684403","0.529092","0.288389","0.235196","0.508529","0.245853","0.260031",
"2150000.000000","0.864077","0.532582","0.291396","0.238997","0.512121","0.249359","0.262674",
"2200000.000000","0.877608","0.535920","0.294311","0.242830","0.515752","0.252795","0.265203",
"2250000.000000","0.891409","0.539414","0.297269","0.246721","0.519444","0.256221","0.267757",
"2300000.000000","0.905351","0.543021","0.300233","0.250717","0.523206","0.259687","0.270322",
"2350000.000000","0.919374","0.546764","0.303234","0.254777","0.527043","0.263149","0.272873",
"2400000.000000","0.933593","0.550618","0.306247","0.258898","0.530936","0.266628","0.275420",
"2450000.000000","0.947981","0.554564","0.309284","0.263141","0.534927","0.270161","0.278023",
"2500000.000000","0.962389","0.558692","0.312368","0.267465","0.539246","0.273690","0.280642",
"2550000.000000","0.976998","0.562877","0.315488","0.271874","0.543431","0.277218","0.283267",
"2600000.000000","0.991786","0.567184","0.318603","0.276391","0.547709","0.280785","0.285891",
"2650000.000000","1.006879","0.571590","0.321732","0.281030","0.552287","0.284351","0.288678",
"2700000.000000","1.022003","0.576088","0.324891","0.285793","0.556846","0.287940","0.291381",
"2750000.000000","1.037620","0.580636","0.328058","0.290719","0.561522","0.291554","0.294071",
"2800000.000000","1.053353","0.585358","0.331256","0.295819","0.566337","0.295165","0.296768",
"2850000.000000","1.069309","0.590193","0.334584","0.301071","0.571341","0.298796","0.299497",
"2900000.000000","1.085340","0.595154","0.337846","0.306499","0.576510","0.302596","0.302215",
"2950000.000000","1.101579","0.600262","0.341093","0.312102","0.581915","0.306276","0.304946",
"3000000.000000","1.117884","0.605520","0.344383","0.317890","0.587438","0.309992","0.307709",
"3050000.000000","1.134295","0.610904","0.347669","0.323834","0.593414","0.313731","0.310500",
"3100000.000000","1.151010","0.616354","0.351016","0.330048","0.599412","0.317496","0.313270",
"3150000.000000","1.167674","0.621889","0.354379","0.336517","0.605584","0.321257","0.316075",
"3200000.000000","1.184450","0.627527","0.357761","0.343085","0.612005","0.325049","0.318896",
"3250000.000000","1.201618","0.633275","0.361379","0.349943","0.618654","0.328852","0.321734",
"3300000.000000","1.218779","0.639159","0.364809","0.448361","0.625530","0.332660","0.324583",
"3350000.000000","1.235886","0.645079","0.368267","0.451814","0.632601","0.336494","0.327448",
"3400000.000000","1.253219","0.651156","0.371724","0.455226","0.639953","0.340348","0.330338",
"3450000.000000","1.270744","0.657258","0.375210","0.458654","0.647708","0.344214","0.333269",
"3500000.000000","1.288283","0.663548","0.378725","0.462121","0.655568","0.348126","0.336190",
"3550000.000000","1.305945","0.669868","0.382238","0.465601","0.663763","0.352045","0.339138",
"3600000.000000","1.323822","0.676338","0.385789","0.469100","0.672328","0.355976","0.342280",
"3650000.000000","1.341719","0.682914","0.389395","0.472637","0.681329","0.359926","0.345279",
"3700000.000000","1.359892","0.689606","0.393035","0.476199","0.690856","0.363884","0.348289",
"3750000.000000","1.378068","0.696338","0.396698","0.479776","0.701167","0.367874","0.351353",
"3800000.000000","1.396366","0.703221","0.400500","0.483380","0.712282","0.371877","0.354421",
"3850000.000000","1.414713","0.710214","0.404172","0.487012","0.724566","0.375922","0.357536",
"3900000.000000","1.433235","0.717323","0.407888","0.490685","0.738478","0.380059","0.360776",
"3950000.000000","1.451969","0.724459","0.411624","0.494479","0.755013","0.384109","0.363974",
"4000000.000000","1.470747","0.731658","0.415399","0.498246","0.775752","0.388165","0.367177",
"4050000.000000","1.489660","0.739060","0.419203","0.501984","0.804430","0.392217","0.370424",
"4100000.000000","1.508685","0.746469","0.423048","0.505756","0.852204","0.396302","0.373678",
"4150000.000000","1.527823","0.753990","0.427119","0.509559","0.971021","0.400372","0.376968",
"4200000.000000","1.547148","1.145019","0.612612","0.513440","1.095804","0.530539","0.560119",
"4250000.000000","1.566538","1.148674","0.615837","0.517484","1.099483","0.534154","0.562942",
"4300000.000000","1.586136","1.152198","0.618851","0.521531","1.103202","0.537689","0.565578",
"4350000.000000","1.605795","1.155707","0.621871","0.525637","1.106943","0.541187","0.568178",
"4400000.000000","1.986700","1.159295","0.624897","0.529764","1.110703","0.544721","0.570857",
"4450000.000000","2.001558","1.162952","0.627953","0.533971","1.114512","0.548237","0.573505",
"4500000.000000","2.016532","1.166686","0.630985","0.538033","1.118348","0.551768","0.576130",
"4550000.000000","2.031532","1.170412","0.634059","0.542148","1.122189","0.555307","0.578768",
"4600000.000000","2.046491","1.174238","0.637087","0.546293","1.126123","0.558840","0.581461",
"4650000.000000","2.061598","1.178008","0.640129","0.550474","1.130082","0.562380","0.584152",
"4700000.000000","2.076684","1.181918","0.643179","0.554683","1.134089","0.565930","0.586838",
"4750000.000000","2.091825","1.185803","0.646287","0.558963","1.138161","0.569489","0.589531",
"4800000.000000","2.107320","1.189825","0.649417","0.563275","1.142258","0.573080","0.592239",
"4850000.000000","2.122951","1.193930","0.652555","0.567673","1.146447","0.576672","0.594937",
"4900000.000000","2.138344","1.198068","0.655653","0.572161","1.150664","0.580260","0.597646",
"4950000.000000","2.153776","1.202231","0.658746","0.576679","1.154905","0.583882","0.600341",
"5000000.000000","2.169297","1.206503","0.661900","0.581226","1.159238","0.587524","0.603079",
