"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"50000.000000","0.004957","0.003045","0.002459","0.002327","0.007571","0.002242","0.002139",
"100000.000000","0.010522","0.006794","0.005422","0.005120","0.015125","0.004515","0.004917",
"150000.000000","0.017711","0.014351","0.010802","0.009008","0.025163","0.008503","0.010010",
"200000.000000","0.023274","0.016933","0.013110","0.010956","0.027076","0.010467","0.012001",
"250000.000000","0.030860","0.020164","0.015580","0.017231","0.030315","0.012300","0.014053",
"300000.000000","0.049334","0.036170","0.025376","0.020060","0.047625","0.020100","0.023037",
"350000.000000","0.058854","0.039467","0.028066","0.023213","0.050606","0.022801","0.025283",
"400000.000000","0.069863","0.043449","0.030898","0.026868","0.054135","0.025563","0.027649",
"450000.000000","0.081961","0.048013","0.033883","0.038080","0.058515","0.028429","0.030129",
"500000.000000","0.095185","0.053216","0.037056","0.041302","0.065444","0.031421","0.032790",
"550000.000000","0.138241","0.091542","0.054557","0.044642","0.101101","0.045004","0.048649",
"600000.000000","0.149529","0.094807","0.057359","0.048197","0.104418","0.048121","0.051061",
"650000.000000","0.161381","0.098392","0.060219","0.052009","0.107994","0.051267","0.053489",
"700000.000000","0.174571","0.102449","0.063180","0.056142","0.111963","0.054467","0.055998",
"750000.000000","0.188259","0.106853","0.066200","0.060712","0.116486","0.057736","0.058523",
"800000.000000","0.202424","0.111713","0.069307","0.065803","0.121342","0.061073","0.061111",
"850000.000000","0.217081","0.116875","0.072484","0.085961","0.126873","0.064475","0.063779",
"900000.000000","0.232305","0.122505","0.075893","0.089397","0.133174","0.067936","0.066532",
"950000.000000","0.248071","0.128394","0.079259","0.092760","0.140754","0.071488","0.069336",
"1000000.000000","0.264406","0.134706","0.082727","0.096201","0.152350","0.075073","0.072266",
"1050000.000000","0.281169","0.242997","0.129032","0.099777","0.212539","0.106984","0.115906",
"1100000.000000","0.366325","0.246238","0.131921","0.103442","0.216003","0.110452","0.118492",
"1150000.000000","0.379197","0.249654","0.134812","0.107218","0.219537","0.113740","0.120974",
"1200000.000000","0.392392","0.253210","0.137729","0.111333","0.223238","0.117093","0.123484",
"1250000.000000","0.405827","0.257037","0.140677","0.115362","0.227048","0.120467","0.126034",
"1300000.000000","0.419575","0.261090","0.143671","0.119582","0.231048","0.123856","0.128586",
"1350000.000000","0.433941","0.265271","0.146701","0.124037","0.235237","0.127291","0.131188",
"1400000.000000","0.448806","0.269790","0.149776","0.128720","0.239675","0.130776","0.133846",
"1450000.000000","0.463915","0.274378","0.152878","0.133645","0.244399","0.134266","0.136517",
"1500000.000000","0.479275","0.279314","0.156025","0.138864","0.249479","0.137770","0.139193",
"1550000.000000","0.494898","0.284385","0.159213","0.144490","0.254857","0.141338","0.141921",
"1600000.000000","0.510758","0.289700","0.162441","0.150493","0.260587","0.144920","0.144732",
"1650000.000000","0.526795","0.295127","0.165697","0.156805","0.266760","0.148573","0.147573",
"1700000.000000","0.543421","0.300863","0.169003","0.205780","0.273342","0.152274","0.150376",
"1750000.000000","0.559989","0.306809","0.172366","0.209155","0.280331","0.156000","0.153251",
"1800000.000000","0.576817","0.312948","0.175818","0.212567","0.287837","0.159755","0.156152",
"1850000.000000","0.594049","0.319264","0.179317","0.216040","0.296086","0.163564","0.159093",
"1900000.000000","0.611503","0.325800","0.182867","0.219545","0.305437","0.167395","0.162064",
"1950000.000000","0.629030","0.332433","0.186457","0.223091","0.316785","0.171238","0.165114",
"2000000.000000","0.646970","0.339272","0.190101","0.226691","0.332983","0.175111","0.168223",
"2050000.000000","0.664974","0.346331","0.193801","0.230345","0.368133","0.179004","0.171398",
"2100000.000000","0.683339","0.533576","0.286335","0.234059","0.440724","0.244653","0.259781",
"2150000.000000","0.872583","0.537078","0.289355","0.237858","0.444253","0.248158","0.262427",
"2200000.000000","0.886139","0.540466","0.292270","0.241709","0.447864","0.251562","0.264956",
"2250000.000000","0.899857","0.543939","0.295181","0.245610","0.451527","0.254975","0.267480",
"2300000.000000","0.913687","0.547482","0.298141","0.249589","0.455233","0.258584","0.270014",
"2350000.000000","0.927714","0.551249","0.301114","0.253604","0.459017","0.262031","0.272600",
"2400000.000000","0.941830","0.555044","0.304100","0.257708","0.462909","0.265488","0.275168",
"2450000.000000","0.956186","0.558949","0.307100","0.261901","0.466853","0.269005","0.277777",
"2500000.000000","0.970588","0.563026","0.310126","0.266198","0.470903","0.272529","0.280387",
"2550000.000000","0.985134","0.567139","0.313177","0.270589","0.475043","0.276068","0.283009",
"2600000.000000","0.999820","0.571423","0.316241","0.275087","0.479278","0.279618","0.285627",
"2650000.000000","1.014602","0.575788","0.319326","0.279697","0.483670","0.283201","0.288278",
"2700000.000000","1.029679","0.580282","0.322413","0.284443","0.488171","0.286795","0.290949",
"2750000.000000","1.045167","0.584887","0.325516","0.289294","0.492831","0.290415","0.293589",
"2800000.000000","1.060773","0.589651","0.328646","0.294303","0.497585","0.294036","0.296278",
"2850000.000000","1.076529","0.594497","0.331830","0.299460","0.502559","0.297696","0.298996",
"2900000.000000","1.092467","0.599447","0.334998","0.304808","0.507692","0.301375","0.301702",
"2950000.000000","1.108582","0.604431","0.338202","0.310325","0.512966","0.305061","0.304433",
"3000000.000000","1.124840","0.609566","0.341429","0.316010","0.518491","0.308747","0.307171",
"3050000.000000","1.141202","0.614854","0.344644","0.321899","0.524201","0.312447","0.309945",
"3100000.000000","1.157747","0.620255","0.347901","0.327994","0.530125","0.316215","0.312713",
"3150000.000000","1.174408","0.625746","0.351199","0.334315","0.536277","0.320023","0.315505",
"3200000.000000","1.191137","0.631422","0.354503","0.340830","0.542649","0.323893","0.318325",
"3250000.000000","1.208192","0.637090","0.357826","0.347566","0.549204","0.327675","0.321159",
"3300000.000000","1.225181","0.642979","0.361181","0.443485","0.556022","0.331484","0.323996",
"3350000.000000","1.242279","0.648839","0.364558","0.446858","0.563082","0.335306","0.326872",
"3400000.000000","1.259558","0.654874","0.367954","0.450261","0.570384","0.339135","0.329776",
"3450000.000000","1.276898","0.661040","0.371356","0.453681","0.577945","0.342994","0.332705",
"3500000.000000","1.294580","0.667270","0.374802","0.457112","0.585765","0.346882","0.335610",
"3550000.000000","1.312174","0.673621","0.378299","0.460575","0.593918","0.350796","0.338588",
"3600000.000000","1.330028","0.680099","0.381774","0.464064","0.602470","0.354703","0.341581",
"3650000.000000","1.347802","0.686574","0.385308","0.467556","0.611411","0.358804","0.344593",
"3700000.000000","1.365977","0.693232","0.388867","0.471106","0.620912","0.362756","0.347617",
"3750000.000000","1.384237","0.699947","0.392440","0.474692","0.631042","0.366703","0.350671",
"3800000.000000","1.402425","0.706670","0.396023","0.478279","0.642068","0.370682","0.353729",
"3850000.000000","1.420949","0.713578","0.399648","0.481921","0.654314","0.374668","0.356861",
"3900000.000000","1.439407","0.720609","0.403318","0.485719","0.668350","0.378686","0.359993",
"3950000.000000","1.458035","0.727700","0.407016","0.489390","0.684856","0.382702","0.363169",
"4000000.000000","1.476741","0.734857","0.410712","0.493113","0.705735","0.386732","0.366363",
"4050000.000000","1.495706","0.742146","0.414454","0.496858","0.735199","0.390774","0.369571",
"4100000.000000","1.514692","0.749534","0.418215","0.500625","0.784991","0.394836","0.372837",
"4150000.000000","1.533653","0.757052","0.422023","0.504432","0.927011","0.398888","0.376160",
"4200000.000000","1.552899","1.147351","0.608339","0.508274","1.033917","0.529248","0.558471",
"4250000.000000","1.572165","1.151257","0.611538","0.512143","1.037562","0.532839","0.561299",
"4300000.000000","1.591665","1.154705","0.614560","0.516032","1.041250","0.536359","0.563911",
"4350000.000000","1.611433","1.158230","0.617640","0.519986","1.044970","0.539869","0.566531",
"4400000.000000","1.988119","1.161773","0.620686","0.523931","1.048707","0.543370","0.569193",
"4450000.000000","2.002779","1.165355","0.623727","0.527962","1.052503","0.546900","0.571819",
"4500000.000000","2.017669","1.168976","0.626751","0.532024","1.056314","0.550433","0.574464",
"4550000.000000","2.032621","1.172730","0.629793","0.536130","1.060168","0.553994","0.577123",
"4600000.000000","2.047559","1.176496","0.632821","0.540260","1.064077","0.557526","0.579771",
"4650000.000000","2.062575","1.180266","0.635875","0.544439","1.068014","0.561093","0.582425",
"4700000.000000","2.077674","1.184208","0.638929","0.548832","1.072001","0.564799","0.585084",
"4750000.000000","2.092856","1.188054","0.641985","0.553120","1.076004","0.568355","0.587779",
"4800000.000000","2.108094","1.192112","0.645042","0.557441","1.080086","0.571932","0.590465",
"4850000.000000","2.123263","1.196271","0.648125","0.561828","1.084227","0.575519","0.593158",
"4900000.000000","2.138643","1.200491","0.651252","0.566257","1.088391","0.579120","0.595867",
"4950000.000000","2.153984","1.204640","0.654376","0.570714","1.092624","0.582740","0.598576",
"5000000.000000","2.169485","1.209026","0.657527","0.575265","1.096905","0.586342","0.601259",
