"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","2.564103","5.263158","20.000000","5.882353","6.666667","14.285714","11.111111",
"2.000000","14.285714","14.285714","20.000000","50.000000","50.000000","25.000000","50.000000",
"3.000000","14.285714","33.333333","33.333333","11.111111","25.000000","33.333333","33.333333",
"4.000000","25.000000","33.333333","33.333333","16.666667","33.333333","33.333333","50.000000",
"5.000000","14.285714","25.000000","33.333333","20.000000","25.000000","33.333333","50.000000",
"6.000000","14.084507","33.333333","25.000000","20.000000","16.666667","33.333333","33.333333",
"7.000000","16.666667","25.000000","25.000000","25.000000","25.000000","50.000000","50.000000",
"8.000000","20.000000","33.333333","20.000000","14.285714","20.000000","20.000000","14.285714",
"9.000000","14.285714","16.666667","16.666667","16.666667","12.500000","25.000000","20.000000",
"10.000000","20.000000","33.333333","16.666667","12.500000","16.666667","33.333333","25.000000",
"15.000000","21.739130","45.454545","19.230769","19.230769","19.230769","45.454545","55.555556",
"20.000000","19.230769","41.666667","29.411765","16.129032","17.241379","55.555556","55.555556",
"26.000000","22.727273","31.250000","38.461538","14.705882","13.888889","41.666667","45.454545",
"33.000000","17.857143","38.461538","26.315789","12.820513","15.151515","50.000000","100.000000",
"39.000000","22.727273","45.454545","50.000000","25.000000","13.888889","62.500000","166.666667",
"44.000000","22.624434","55.555556","71.428571","29.411765","25.000000","55.555556","83.333333",
"49.000000","19.230769","35.714286","50.000000","38.461538","29.239766","62.500000","71.428571",
"54.000000","22.727273","31.250000","38.461538","35.714286","26.315789","62.500000","55.555556",
"59.000000","25.000000","27.777778","71.428571","35.714286","35.714286","83.333333","41.666667",
"64.000000","27.777778","45.454545","45.454545","29.411765","38.461538","55.555556","100.000000",
"69.000000","23.809524","62.500000","50.000000","33.333333","38.461538","71.428571","166.666667",
"75.000000","21.739130","100.000000","45.454545","41.666667","45.454545","83.333333","166.666667",
"81.000000","19.230769","71.428571","62.500000","29.411765","45.045045","100.000000","166.666667",
"86.000000","20.000000","125.000000","62.500000","33.333333","55.555556","45.454545","62.500000",
"91.000000","17.241379","55.555556","125.000000","27.777778","29.411765","100.000000","100.000000",
"96.000000","14.705882","71.428571","125.000000","26.315789","41.666667","125.000000","38.461538",
