"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.719101","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.950820","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.723164","0.500870","0.853913","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.723675","0.500448","0.830493","1.000000","0.500000","0.500000",
"7516.000000","0.999733","0.733787","0.500455","0.866120","0.999545","0.500000","0.500000",
"15172.000000","0.999867","0.730255","0.500230","0.870345","0.999080","0.500000","0.500000",
"30726.000000","0.999934","0.729605","0.500118","0.860999","0.999290","0.500000","0.500000",
"62232.000000","0.999967","0.729637","0.500060","0.849020","0.998618","0.500000","0.500000",
"126270.000000","0.999984","0.731363","0.500030","0.867967","0.999425","0.500000","0.500000",
"256278.000000","0.999992","0.730336","0.500015","0.837483","0.999742","0.500000","0.500000",
"520240.000000","0.999996","0.731143","0.500008","0.834229","0.999558","0.500000","0.500000",
"1056322.000000","0.999998","0.731280","0.500004","0.802506","0.996757","0.500000","0.500000",
"2144976.000000","0.999999","0.731241","0.500002","0.833003","0.994102","0.500000","0.500000",
"4355706.000000","1.000000","0.731061","0.500001","0.783592","0.994251","0.500000","0.500000",
"8844858.000000","1.000000","0.730871","0.500000","0.799240","0.992269","0.500000","0.500000",
"17961078.000000","1.000000","0.731064","0.500000","0.787482","0.988625","0.500000","0.500000",
"36473442.000000","1.000000","0.731038","0.500000","0.767956","0.988417","0.500000","0.500000",
"74066548.000000","1.000000","0.731016","0.500000","0.763014","0.988747","0.500000","0.500000",
"150406842.000000","1.000000","0.731075","0.500000","0.771335","0.988746","0.000000","0.500000",
"305431228.000000","1.000000","0.731055","0.500000","0.742197","0.988485","0.000000","0.500000",
"0.000000","0.000000","0.731028","0.500000","0.743660","0.984257","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.740211",
