"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.748538","0.505882","0.988235","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.742029","0.501639","0.970492","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.735632","0.500870","0.888696","0.989565","0.500000","0.500000",
"3738.000000","0.999426","0.723164","0.500448","0.879821","0.999103","0.500000","0.500000",
"7516.000000","0.999733","0.726241","0.500455","0.881148","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.727531","0.500230","0.840920","0.996782","0.500000","0.500000",
"30726.000000","0.999934","0.733524","0.500118","0.830215","0.996448","0.500000","0.500000",
"62232.000000","0.999967","0.729312","0.500060","0.847818","0.999940","0.500000","0.500000",
"126270.000000","0.999984","0.729653","0.500030","0.799285","0.995760","0.500000","0.500000",
"256278.000000","0.999992","0.732025","0.500015","0.822876","0.992081","0.500000","0.500000",
"520240.000000","0.999996","0.731017","0.500008","0.809794","0.993802","0.500000","0.500000",
"1056322.000000","0.999998","0.730668","0.500004","0.834244","0.992115","0.500000","0.500000",
"2144976.000000","0.999999","0.730777","0.500002","0.812667","0.995568","0.500000","0.500000",
"4355706.000000","1.000000","0.731220","0.500001","0.823198","0.991229","0.500000","0.500000",
"8844858.000000","1.000000","0.730980","0.500000","0.804919","0.990781","0.500000","0.500000",
"17961078.000000","1.000000","0.731022","0.500000","0.783662","0.991219","0.500000","0.500000",
"36473442.000000","1.000000","0.731055","0.500000","0.771938","0.990661","0.500000","0.500000",
"74066548.000000","1.000000","0.731126","0.500000","0.774475","0.989412","0.500000","0.500000",
"150406842.000000","1.000000","0.731063","0.500000","0.762470","0.986687","0.000000","0.500000",
"305431228.000000","1.000000","0.731052","0.500000","0.740055","0.987234","0.000000","0.500000",
"0.000000","0.000000","0.731061","0.500000","0.741994","0.987380","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.739457",
