"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.800000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.888889","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.744186","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.752941","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.739884","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.733524","0.505882","0.994118","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.733524","0.501639","0.963934","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.732999","0.500870","0.932174","0.996522","0.500000","0.500000",
"3738.000000","0.999426","0.729345","0.500448","0.895067","0.991928","0.500000","0.500000",
"7516.000000","0.999733","0.726886","0.500455","0.861566","0.997268","0.500000","0.500000",
"15172.000000","0.999867","0.731559","0.500230","0.822989","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.731723","0.500118","0.865025","0.997869","0.500000","0.500000",
"62232.000000","0.999967","0.730141","0.500060","0.869275","0.998798","0.500000","0.500000",
"126270.000000","0.999984","0.731029","0.500030","0.857307","0.993459","0.500000","0.500000",
"256278.000000","0.999992","0.730715","0.500015","0.814333","0.999742","0.500000","0.500000",
"520240.000000","0.999996","0.730864","0.500008","0.834778","0.995957","0.500000","0.500000",
"1056322.000000","0.999998","0.731139","0.500004","0.802479","0.994375","0.500000","0.500000",
"2144976.000000","0.999999","0.731106","0.500002","0.811988","0.992925","0.500000","0.500000",
"4355706.000000","1.000000","0.731088","0.500001","0.812624","0.994808","0.500000","0.500000",
"8844858.000000","1.000000","0.731013","0.500000","0.785069","0.992690","0.500000","0.500000",
"17961078.000000","1.000000","0.731033","0.500000","0.749103","0.990467","0.500000","0.500000",
"36473442.000000","1.000000","0.731033","0.500000","0.777304","0.990075","0.500000","0.500000",
"74066548.000000","1.000000","0.731029","0.500000","0.762991","0.986847","0.500000","0.500000",
"150406842.000000","1.000000","0.731048","0.500000","0.755813","0.988199","0.000000","0.500000",
"305431228.000000","1.000000","0.731065","0.500000","0.744384","0.987888","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.737500","0.986273","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.725853",
