"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.780488","0.514706","0.985294","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.771084","0.509804","1.000000","0.980392","0.500000","0.500000",
"408.000000","0.994975","0.727273","0.505882","1.000000","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.934426","0.993443","0.500000","0.500000",
"1740.000000","0.998785","0.730385","0.500870","0.930435","0.991304","0.500000","0.500000",
"3738.000000","0.999426","0.735104","0.500448","0.901345","0.996413","0.500000","0.500000",
"7516.000000","0.999733","0.725469","0.500455","0.872951","0.999545","0.500000","0.500000",
"15172.000000","0.999867","0.731167","0.500230","0.861379","1.000000","0.500000","0.500000",
"30726.000000","0.999934","0.730190","0.500118","0.864551","1.000000","0.500000","0.500000",
"62232.000000","0.999967","0.731461","0.500060","0.865068","0.997596","0.500000","0.500000",
"126270.000000","0.999984","0.731559","0.500030","0.835988","0.996063","0.500000","0.500000",
"256278.000000","0.999992","0.730776","0.500015","0.843730","0.999210","0.500000","0.500000",
"520240.000000","0.999996","0.730349","0.500008","0.814089","0.996771","0.500000","0.500000",
"1056322.000000","0.999998","0.730770","0.500004","0.819362","0.997039","0.500000","0.500000",
"2144976.000000","0.999999","0.731050","0.500002","0.811352","0.989448","0.500000","0.500000",
"4355706.000000","1.000000","0.730910","0.500001","0.802490","0.992781","0.500000","0.500000",
"8844858.000000","1.000000","0.730909","0.500000","0.748052","0.988769","0.500000","0.500000",
"17961078.000000","1.000000","0.731216","0.500000","0.791528","0.989708","0.500000","0.500000",
"36473442.000000","1.000000","0.731089","0.500000","0.755830","0.987429","0.500000","0.500000",
"74066548.000000","1.000000","0.731100","0.500000","0.777800","0.988234","0.500000","0.500000",
"150406842.000000","1.000000","0.731070","0.500000","0.726767","0.989496","0.000000","0.500000",
"305431228.000000","1.000000","0.731044","0.500000","0.745538","0.987693","0.000000","0.500000",
"0.000000","0.000000","0.731053","0.500000","0.751771","0.987161","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
