"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.744186","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.731429","0.501639","0.937705","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.726241","0.500870","0.885217","0.982609","0.500000","0.500000",
"3738.000000","0.999426","0.727790","0.500448","0.891480","0.988341","0.500000","0.500000",
"7516.000000","0.999733","0.732999","0.500455","0.882058","0.996357","0.500000","0.500000",
"15172.000000","0.999867","0.733262","0.500230","0.882759","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.730841","0.500118","0.886692","0.994909","0.500000","0.500000",
"62232.000000","0.999967","0.729832","0.500060","0.879072","0.999699","0.500000","0.500000",
"126270.000000","0.999984","0.729393","0.500030","0.843468","0.997820","0.500000","0.500000",
"256278.000000","0.999992","0.730344","0.500015","0.864995","0.999483","0.500000","0.500000",
"520240.000000","0.999996","0.730743","0.500008","0.831922","0.992583","0.500000","0.500000",
"1056322.000000","0.999998","0.731010","0.500004","0.805726","0.990743","0.500000","0.500000",
"2144976.000000","0.999999","0.731370","0.500002","0.790455","0.993331","0.500000","0.500000",
"4355706.000000","1.000000","0.731100","0.500001","0.807772","0.994014","0.500000","0.500000",
"8844858.000000","1.000000","0.731118","0.500000","0.803908","0.992025","0.500000","0.500000",
"17961078.000000","1.000000","0.731150","0.500000","0.803036","0.989396","0.500000","0.500000",
"36473442.000000","1.000000","0.731111","0.500000","0.783533","0.988521","0.500000","0.500000",
"74066548.000000","1.000000","0.731026","0.500000","0.769219","0.989391","0.500000","0.500000",
"150406842.000000","1.000000","0.731043","0.500000","0.761753","0.987052","0.000000","0.500000",
"305431228.000000","1.000000","0.731077","0.500000","0.752186","0.986103","0.000000","0.500000",
"0.000000","0.000000","0.731077","0.500000","0.745013","0.984641","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.737960",
