"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.643590","0.360058","0.196051","0.212451","0.342237","0.164530","0.152489",
"4000000.000000","1.463639","0.806384","0.410921","0.449421","0.767186","0.352316","0.319453",
"6000000.000000","2.466357","1.498847","0.688477","0.637817","1.261511","0.599727","0.549992",
"8000000.000000","3.176167","1.785200","0.861598","0.939264","1.678298","0.759116","0.674418",
"10000000.000000","4.608291","2.953898","1.272073","1.118364","2.364293","1.136545","1.026423",
"12000000.000000","5.257458","3.196154","1.446067","1.361398","2.597559","1.288453","1.149557",
"14000000.000000","5.955675","3.484605","1.632254","1.847618","2.939234","1.450506","1.281372",
"16000000.000000","6.702876","3.817396","1.832998","2.017081","3.531927","1.624536","1.426680",
"18000000.000000","9.071146","6.042769","2.547583","2.205712","4.857130","2.123710","2.065712",
"20000000.000000","9.703369","6.284422","2.743087","2.419112","5.058823","2.281476","2.204363",
"22000000.000000","10.366719","6.551008","2.944022","2.666824","5.293512","2.445130","2.345797",
"24000000.000000","11.058381","6.843170","3.150398","2.962129","5.575462","2.615059","2.491585",
"26000000.000000","11.781486","7.162096","3.362101","3.796346","5.918240","2.792949","2.642873",
"28000000.000000","12.537517","7.506061","3.579935","3.973949","6.328728","2.979989","2.798824",
"30000000.000000","13.323135","7.874935","3.805091","4.158963","6.827880","3.175512","2.960840",
"32000000.000000","14.140051","8.269376","4.037670","4.352141","7.579940","3.379962","3.130081",
"34000000.000000","14.989177","13.350833","5.642659","4.554474","9.724869","4.487614","4.623573",
"36000000.000000","15.869001","13.606821","5.859260","4.767157","9.927551","4.669247","4.775989",
"38000000.000000","20.186435","13.876611","6.078297","4.992354","10.141799","4.853631","4.929897",
"40000000.000000","20.899100","14.163361","6.298845","5.232382","10.369518","5.040767","5.084293",
"42000000.000000","21.630019","14.463275","6.520763","5.490003","10.613992","5.234265","5.240143",
"44000000.000000","22.381482","14.773921","6.745495","5.768213","10.879827","5.419199","5.398920",
"46000000.000000","23.153657","15.099922","6.972006","6.071473","11.170913","5.610322","5.559512",
"48000000.000000","23.944134","15.440760","7.200734","6.403735","11.491071","5.804855","5.723731",
"50000000.000000","24.753149","15.796062","7.432155","6.767760","11.842186","6.003175","5.888737",
"52000000.000000","25.581909","16.166629","7.666220","8.554734","12.227611","6.204967","6.054355",
"54000000.000000","26.428682","16.551153","7.902662","8.743414","12.649950","6.410291","6.222682",
"56000000.000000","27.295707","16.949965","8.140986","8.935115","13.108865","6.619566","6.393486",
"58000000.000000","28.179585","17.363709","8.382724","9.130159","13.607447","6.832228","6.567120",
"60000000.000000","29.084070","17.791371","8.627464","9.328387","14.160536","7.048313","6.743921",
"62000000.000000","30.008001","18.232194","8.874801","9.530011","14.807899","7.267940","6.924842",
"64000000.000000","30.950542","18.687053","9.124537","9.735598","15.693478","7.490554","7.108970",
"66000000.000000","31.909720","19.156813","9.379050","9.946218","17.919136","7.716087","7.297534",
"68000000.000000","32.886403","27.198505","12.561903","10.161751","20.368726","9.859118","10.421247",
"70000000.000000","33.880586","27.517663","12.792363","10.382011","20.578954","10.059592","10.582049",
"72000000.000000","34.893361","27.806139","13.022841","10.607772","20.794872","10.260808","10.743591",
"74000000.000000","35.925527","28.099570","13.254604","10.839566","21.016114","10.462918","10.905159",
