"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.654508","0.374973","0.178561","0.215577","0.354292","0.163110","0.154502",
"4000000.000000","1.479835","0.807884","0.373199","0.445357","0.795870","0.351643","0.326535",
"6000000.000000","2.493066","1.466384","0.626356","0.637253","1.302833","0.595777","0.559600",
"8000000.000000","3.206313","1.724804","0.773824","0.952460","1.727409","0.750257","0.684384",
"10000000.000000","4.645538","2.925598","1.154252","1.133012","2.449669","1.123973","1.040103",
"12000000.000000","5.299783","3.130777","1.300357","1.383994","2.691285","1.272309","1.165455",
"14000000.000000","6.001634","3.382753","1.456825","1.854459","3.047257","1.431017","1.299939",
"16000000.000000","6.755171","3.679431","1.627850","2.025232","3.643377","1.599904","1.446602",
"18000000.000000","9.150280","5.908947","2.307992","2.215900","5.040394","2.102947","2.072913",
"20000000.000000","9.786347","6.103391","2.465006","2.432661","5.250034","2.255812","2.212544",
"22000000.000000","10.452933","6.322864","2.627287","2.688028","5.497232","2.414514","2.356757",
"24000000.000000","11.149998","6.567723","2.794144","2.998141","5.798089","2.580521","2.505517",
"26000000.000000","11.877883","6.839515","2.966935","3.905280","6.162534","2.753610","2.657421",
"28000000.000000","12.637975","7.139315","3.145998","4.084010","6.590482","2.934942","2.815295",
"30000000.000000","13.430647","7.464138","3.331756","4.270156","7.103557","3.125487","2.978660",
"32000000.000000","14.255393","7.815236","3.526364","4.464047","7.862708","3.324454","3.149189",
"34000000.000000","15.116214","12.411035","5.105891","4.669329","10.482122","4.426101","4.656019",
"36000000.000000","16.004362","12.617774","5.275965","4.875762","10.686186","4.601976","4.809678",
"38000000.000000","20.381473","12.841279","5.447411","5.093937","10.904418","4.781020","4.963980",
"40000000.000000","21.101315","13.077334","5.618352","5.326427","11.141791","4.963384","5.120397",
