"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.644817","0.379893","0.195777","0.214927","0.340596","0.164988","0.151188",
"4000000.000000","1.465617","0.840454","0.411545","0.452336","0.744442","0.351985","0.315558",
"6000000.000000","2.473213","1.512849","0.684980","0.640984","1.259766","0.598883","0.542322",
"8000000.000000","3.182320","1.800786","0.857544","0.961291","1.680491","0.758601","0.664917",
"10000000.000000","4.614399","2.970396","1.269852","1.140433","2.421259","1.135174","1.018102",
"12000000.000000","5.264115","3.209648","1.444678","1.382138","2.652964","1.287448","1.143465",
"14000000.000000","5.962624","3.493343","1.629891","1.889011","2.994974","1.449643","1.277084",
"16000000.000000","6.711631","3.820257","1.830311","2.058546","3.586383","1.624347","1.423414",
"18000000.000000","9.090890","6.171207","2.539781","2.247252","4.863051","2.125059","2.054468",
"20000000.000000","9.722095","6.416515","2.734455","2.460437","5.065174","2.282592","2.194082",
"22000000.000000","10.385207","6.685493","2.933278","2.708287","5.300667","2.446192","2.335416",
"24000000.000000","11.075916","6.977965","3.138969","3.004475","5.583736","2.616440","2.481982",
"26000000.000000","11.798842","7.297536","3.349866","3.885723","5.928555","2.794576","2.633026",
"28000000.000000","12.553619","7.641556","3.566388","4.063545","6.342313","2.980825","2.788719",
"30000000.000000","13.339495","8.012798","3.790047","4.247335","6.844663","3.175458","2.950659",
"32000000.000000","14.158142","8.408393","4.021574","4.439196","7.590502","3.378988","3.119906",
"34000000.000000","15.007337","13.357422","5.617701","4.640273","9.656562","4.484770","4.610763",
"36000000.000000","15.888572","13.617257","5.834002","4.851729","9.860191","4.666527","4.763038",
"38000000.000000","20.219789","13.889974","6.052266","5.075858","10.076745","4.850537","4.916286",
"40000000.000000","20.932964","14.175924","6.272872","5.314380","10.306945","5.038263","5.072138",
"42000000.000000","21.667812","14.472379","6.494344","5.570007","10.553654","5.229136","5.229608",
"44000000.000000","22.422860","14.782458","6.719954","5.847492","10.823336","5.423189","5.388014",
"46000000.000000","23.195770","15.108064","6.946442","6.150658","11.117640","5.621384","5.548933",
"48000000.000000","23.986713","15.448131","7.174958","6.482153","11.441724","5.821966","5.711253",
"50000000.000000","24.798165","15.802002","7.405529","8.241426","11.797414","6.026874","5.874764",
"52000000.000000","25.628756","16.170858","7.638277","8.427176","12.187614","6.235553","6.041702",
"54000000.000000","26.477948","16.553492","7.873803","8.615045","12.611358","6.447941","6.210035",
"56000000.000000","27.345378","16.951912","8.112437","8.805857","13.071208","6.664146","6.381190",
"58000000.000000","28.232383","17.364261","8.353730","8.999619","13.571319","6.884320","6.555091",
"60000000.000000","29.138425","17.791259","8.597714","9.197075","14.126451","7.107819","6.731670",
"62000000.000000","30.064121","18.233309","8.844462","9.398319","14.777487","7.334555","6.911793",
"64000000.000000","31.005007","18.688188","9.095107","9.602954","15.670810","7.564554","7.095430",
"66000000.000000","31.965405","19.158011","9.349311","9.812324","17.941349","7.797728","7.283228",
"68000000.000000","32.944293","27.159105","12.534887","10.026645","20.158339","9.967495","10.410188",
"70000000.000000","33.942047","27.477955","12.764628","10.245742","20.368886","10.175082","10.571540",
"72000000.000000","34.956824","27.764194","12.995330","10.470142","20.584234","10.383220","10.732296",
"74000000.000000","35.990563","28.057439","13.227450","10.700475","20.805805","10.593453","10.894831",
"76000000.000000","45.548687","28.357896","13.459272","10.938436","21.033040","10.804485","11.057340",
"78000000.000000","46.366026","28.663988","13.692029","11.183429","21.267513","11.016858","11.220665",
"80000000.000000","47.192233","28.977276","13.925932","11.437794","21.509660","11.230222","11.384578",
"82000000.000000","48.030434","29.298136","14.160434","11.701077","21.763573","11.445193","11.549014",
"84000000.000000","48.877379","29.625361","14.395367","11.974484","22.028362","11.661075","11.713925",
"86000000.000000","49.736265","29.960968","14.631962","12.258699","22.304663","11.878081","11.880065",
"88000000.000000","50.604857","30.302361","14.868657","12.555322","22.593472","12.096605","12.046923",
"90000000.000000","51.483509","30.652182","15.107011","12.865098","22.895682","12.316192","12.214530",
"92000000.000000","52.370294","31.008766","15.345888","13.188199","23.211948","12.537662","12.382349",
