"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.641341","0.363915","0.181090","0.221728","0.360234","0.170751","0.158447",
"4000000.000000","1.472869","0.805472","0.376526","0.468405","0.756876","0.370900","0.335067",
"6000000.000000","2.492597","1.458413","0.630533","0.664200","1.178251","0.624926","0.571840",
"8000000.000000","3.212174","1.721856","0.781929","0.980804","1.595371","0.789817","0.701576",
"10000000.000000","4.669818","2.955092","1.169319","1.163677","2.251001","1.176612","1.063527",
"12000000.000000","5.328260","3.164694","1.317811","1.402455","2.492081","1.333714","1.191986",
"14000000.000000","6.036751","3.420323","1.478760","1.848618","2.849136","1.499820","1.331616",
"16000000.000000","6.796729","3.722741","1.654570","2.022307","3.442462","1.678825","1.483416",
"18000000.000000","9.209067","6.108259","2.358517","2.212991","4.663462","2.196704","2.123121",
"20000000.000000","9.852642","6.313344","2.519722","2.426706","4.874628","2.359821","2.264659",
"22000000.000000","10.525109","6.544028","2.686031","2.673216","5.120959","2.528369","2.410752",
"24000000.000000","11.230634","6.802065","2.858974","2.964479","5.417339","2.703980","2.562477",
"26000000.000000","11.965919","7.083989","3.036996","3.820625","5.777736","2.888282","2.719637",
"28000000.000000","12.733079","7.392518","3.221068","3.999884","6.208377","3.081142","2.881721",
"30000000.000000","13.511950","7.727954","3.412345","4.184479","6.727201","3.283272","3.049918",
"32000000.000000","14.342598","8.086922","3.612821","4.376711","7.500414","3.494131","3.225483",
"34000000.000000","15.208861","13.221253","5.200236","4.578951","10.024790","4.618566","4.759774",
"36000000.000000","16.107488","13.438630","5.368038","4.790895","10.233647","4.805126","4.917754",
"38000000.000000","20.533307","13.671525","5.537223","5.015427","10.454236","4.993147","5.077967",
"40000000.000000","21.261844","13.919458","5.715896","5.253432","10.689673","5.185178","5.238411",
"42000000.000000","22.010301","14.182004","5.895820","5.507024","10.939116","5.374478","5.400180",
"44000000.000000","22.780493","14.460652","6.077272","5.781024","11.201208","5.571608","5.564575",
"46000000.000000","23.568334","14.754903","6.260903","6.090384","11.488124","5.773620","5.730097",
"48000000.000000","24.374428","15.064575","6.447022","6.436166","11.799570","5.980481","5.897751",
"50000000.000000","25.200082","15.390557","6.633365","8.190266","12.166542","6.191050","6.067481",
"52000000.000000","26.032469","15.730729","6.820318","8.382429","12.568492","6.405583","6.239228",
"54000000.000000","26.881126","16.087509","7.008739","8.577224","13.004625","6.623565","6.413484",
"56000000.000000","27.760790","16.459103","7.200201","8.775160","13.475468","6.845810","6.590444",
"58000000.000000","28.639962","16.837545","7.395030","8.975778","13.987139","7.071298","6.769816",
"60000000.000000","29.535122","17.227309","7.598160","9.179634","14.553857","7.300783","6.952607",
"62000000.000000","30.460173","17.636816","7.806232","9.387288","15.219483","7.534508","7.139150",
"64000000.000000","31.421859","18.071119","8.018694","9.598978","16.128103","7.771745","7.329149",
"66000000.000000","32.401341","18.519494","8.235611","9.815902","18.407978","8.012028","7.525023",
"68000000.000000","33.400873","26.765626","11.445187","10.038255","20.873550","10.212158","10.699152",
"70000000.000000","34.418460","27.041682","11.626244","10.265756","21.090417","10.426686","10.858752",
"72000000.000000","35.454286","27.289707","11.807624","10.498762","21.313211","10.642223","11.020286",
"74000000.000000","36.507091","27.545857","11.989895","10.738697","21.541618","10.858812","11.182174",
"76000000.000000","46.233486","27.812213","12.173899","10.985627","21.776715","11.076174","11.344777",
"78000000.000000","47.066320","28.086459","12.358778","11.241944","22.018251","11.294071","11.513590",
"80000000.000000","47.909413","28.368370","12.545300","11.506333","22.268793","11.513806","11.683446",
"82000000.000000","48.762219","28.659663","12.733057","11.781768","22.527703","11.735001","11.853425",
"84000000.000000","49.623738","28.958910","12.922218","12.066447","22.799851","11.957552","12.024766",
"86000000.000000","50.496582","29.267491","13.110659","12.363857","23.083832","12.181525","12.196905",
"88000000.000000","51.379069","29.586798","13.301460","12.674221","23.379277","12.406288","12.369293",
"90000000.000000","52.273491","29.915118","13.494011","12.999101","23.686862","12.632485","12.537342",
"92000000.000000","53.177528","30.251526","13.686671","13.336776","23.992172","12.859768","12.706096",
"94000000.000000","54.090605","30.597707","13.880560","13.689747","24.311909","13.089211","12.875988",
"96000000.000000","55.012423","30.952584","14.076329","14.060437","24.648639","13.319947","13.046704",
"98000000.000000","55.943074","31.317505","14.272066","14.445881","25.023321","13.552393","13.219487",
"100000000.000000","56.869240","31.690305","14.469043","14.847571","25.414731","13.786526","13.392054",
"102000000.000000","57.800963","32.072236","14.667430","18.142292","25.823352","14.022308","13.565352",
"104000000.000000","58.761207","32.462360","14.867706","18.341493","26.250204","14.257917","13.739940",
"106000000.000000","59.732060","32.844630","15.069289","18.541689","26.696118","14.495653","13.915758",
"108000000.000000","60.712890","33.234598","15.271201","18.744525","27.158265","14.734831","14.092225",
"110000000.000000","61.703668","33.636964","15.474694","18.949145","27.636984","14.975465","14.270428",
"112000000.000000","62.703461","34.052735","15.679948","19.154637","28.132908","15.217429","14.454885",
"114000000.000000","63.712293","34.481335","15.886231","19.362133","28.645624","15.460855","14.641042",
"116000000.000000","64.731158","34.920867","16.093774","19.572260","29.164636","15.705900","14.829347",
"118000000.000000","65.758798","35.370457","16.304013","19.785016","29.715628","15.952364","15.018254",
"120000000.000000","66.796508","35.828540","16.515537","19.999130","30.313328","16.199707","15.209219",
"122000000.000000","67.845199","36.294122","16.729436","20.214514","30.957862","16.448180","15.402026",
"124000000.000000","68.901904","36.767535","16.944646","20.431431","31.670615","16.698303","15.596202",
"126000000.000000","69.967626","37.243398","17.162414","20.651433","32.491686","16.950075","15.793290",
"128000000.000000","71.042596","37.726845","17.383073","20.871151","33.516092","17.202588","15.992416",
"130000000.000000","72.102955","38.218042","17.604709","21.093435","34.987464","17.456596","16.193575",
"132000000.000000","73.185650","38.718859","17.828427","21.317969","38.062205","17.711749","16.396905",
"134000000.000000","74.289238","39.228632","18.055999","21.544862","42.999438","17.968684","16.602676",
"136000000.000000","75.403036","56.926946","24.244005","21.774805","43.219426","22.148331","22.765856",
"138000000.000000","76.525275","57.256434","24.429913","22.006710","43.441373","22.379732","22.930728",
"140000000.000000","77.657529","57.511244","24.617297","22.241734","43.666537","22.609884","23.096430",
"142000000.000000","78.799257","57.768048","24.803905","22.479534","43.894559","22.840298","23.262137",
"144000000.000000","79.947880","58.031214","24.990536","22.721267","44.124510","23.070721","23.427661",
"146000000.000000","81.106190","58.299377","25.178327","22.965123","44.359332","23.301629","23.594959",
"148000000.000000","82.276187","58.571530","25.366311","23.212479","44.599144","23.533183","23.761971",
"150000000.000000","83.455821","58.847034","25.554622","23.463126","44.841302","23.765305","23.928605",
"152000000.000000","105.360253","59.127606","25.743282","23.718021","45.086902","23.990140","24.096949",
"154000000.000000","106.270426","59.413123","25.932634","23.977239","45.336707","24.215046","24.268787",
"156000000.000000","107.187535","59.702247","26.123148","24.240233","45.591476","24.438871","24.443326",
"158000000.000000","108.108113","59.995333","26.312939","24.508093","45.849705","24.665155","24.618092",
"160000000.000000","109.034904","60.293877","26.503344","24.778982","46.112562","24.897820","24.793085",
"162000000.000000","109.966319","60.597273","26.694278","25.056075","46.379790","25.132576","24.968172",
"164000000.000000","110.903347","60.904066","26.886021","25.340302","46.652799","25.367969","25.141196",
"166000000.000000","111.844818","61.216483","27.078353","25.630416","46.931313","25.603658","25.310604",
"168000000.000000","112.792109","61.532138","27.270823","25.923669","47.215410","25.840376","25.480662",
"170000000.000000","113.741429","61.854352","27.463569","26.222528","47.499289","26.077465","25.651196",
"172000000.000000","114.695871","62.181444","27.656951","26.529666","47.781403","26.315814","25.821120",
"174000000.000000","115.654230","62.512834","27.850676","26.841282","48.067305","26.553659","25.992717",
"176000000.000000","116.619578","62.849281","28.045717","27.160320","48.363908","26.792593","26.170118",
"178000000.000000","117.588011","63.191322","28.240918","27.489069","48.681522","27.031970","26.348088",
"180000000.000000","118.561498","63.536880","28.436263","27.824958","49.007007","27.271849","26.526655",
"182000000.000000","119.539192","63.887055","28.632504","28.167160","49.340334","27.512145","26.705721",
