"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.406013","0.115285","0.173337","0.174887","0.173709","0.225859","0.160923",
"4000000.000000","0.820227","0.230938","0.345531","0.351207","0.346019","0.451498","0.320239",
"6000000.000000","1.238263","0.348537","0.517845","0.528354","0.519283","0.676569","0.481557",
"8000000.000000","1.659351","0.467388","0.691171","0.702634","0.692156","0.904037","0.643200",
"10000000.000000","2.085875","0.589180","0.865582","0.880589","0.865354","1.135878","0.804544",
"12000000.000000","2.519129","0.713298","1.038445","1.060011","1.038673","1.363755","0.966610",
"14000000.000000","2.956442","0.837818","1.211662","1.240074","1.211822","1.592748","1.128115",
"16000000.000000","3.399872","0.963180","1.385461","1.419796","1.385202","1.824509","1.290529",
"18000000.000000","3.845022","1.089457","1.558322","1.600444","1.558950","2.043543","1.452715",
"20000000.000000","4.297120","1.217235","1.731779","1.781519","1.734108","2.262671","1.615008",
"22000000.000000","4.754967","1.345290","1.905939","1.961663","1.908894","2.484364","1.777290",
"24000000.000000","5.218628","1.474238","2.079340","2.142961","2.084016","2.712274","1.941320",
"26000000.000000","5.690955","1.603487","2.252923","2.324973","2.260370","2.939834","2.100328",
"28000000.000000","6.173522","1.734334","2.427660","2.506760","2.436098","3.168571","2.258652",
"30000000.000000","6.660994","1.865073","2.602758","2.689549","2.613310","3.395927","2.417734",
"32000000.000000","7.153438","1.995981","2.779303","2.871771","2.791129","3.623431","2.583497",
"34000000.000000","7.652668","2.128890","2.955550","3.054541","2.967605","3.850675","2.749014",
"36000000.000000","8.155518","2.261829","3.131686","3.239275","3.145558","4.078952","2.915001",
"38000000.000000","8.663615","2.395538","3.307648","3.422221","3.325190","4.306186","3.082616",
"40000000.000000","9.177219","2.529970","3.484685","3.606166","3.505657","4.533646","3.248092",
"42000000.000000","9.699210","2.665914","3.662721","3.790293","3.685074","4.762573","3.412829",
"44000000.000000","10.226031","2.803244","3.840025","3.973724","3.863871","4.992142","3.581484",
"46000000.000000","10.759044","2.940914","4.020730","4.157246","4.043906","5.216789","3.750212",
"48000000.000000","11.304551","3.079780","4.201249","4.341647","4.224884","5.445166","3.919494",
"50000000.000000","11.858630","3.219329","4.381842","4.525891","4.406242","5.675290","4.089238",
"52000000.000000","12.424606","3.360870","4.563499","4.711386","4.587371","5.905373","4.259065",
"54000000.000000","12.996466","3.502479","4.746587","4.897440","4.768990","6.134964","4.430629",
"56000000.000000","13.568333","3.645513","4.929010","5.084582","4.952058","6.365842","4.602092",
"58000000.000000","14.125913","3.789414","5.111594","5.272319","5.134703","6.596406","4.774285",
"60000000.000000","14.707928","3.935232","5.298954","5.460439","5.318320","6.826158","4.947080",
"62000000.000000","15.297281","4.083510","5.478701","5.648600","5.503406","7.056668","5.120090",
"64000000.000000","15.892029","4.232797","5.669424","5.837511","5.689350","7.286828","5.294376",
"66000000.000000","16.504217","4.385095","5.860859","6.026887","5.875816","7.517130","5.469962",
"68000000.000000","17.123745","4.539174","6.050844","6.216779","6.064132","7.748452","5.645787",
"70000000.000000","17.739352","4.694845","6.241478","6.408008","6.253654","7.979359","5.822161",
"72000000.000000","18.361543","4.853620","6.432371","6.599503","6.441688","8.210694","5.998875",
"74000000.000000","18.994970","5.017967","6.623894","6.792341","6.630925","8.442639","6.176839",
"76000000.000000","19.635808","5.179633","6.815932","6.987992","6.822824","8.674126","6.354402",
"78000000.000000","20.282346","5.343643","7.008514","7.185593","7.015138","8.906309","6.532206",
"80000000.000000","20.929721","5.509581","7.208969","7.382596","7.208751","9.138599","6.711104",
"82000000.000000","21.588640","5.677531","7.407303","7.580303","7.401591","9.370994","6.892192",
"84000000.000000","22.262652","5.848834","7.608750","7.780673","7.595029","9.604211","7.073604",
"86000000.000000","22.932056","6.022429","7.808078","7.977161","7.790999","9.837814","7.254801",
"88000000.000000","23.610616","6.197653","8.009393","8.176775","7.989816","10.071259","7.437143",
"90000000.000000","24.297405","6.375936","8.212112","8.378001","8.189454","10.304962","7.620399",
"92000000.000000","24.991184","6.555254","8.414270","8.580249","8.393388","10.538514","7.804141",
"94000000.000000","25.690795","6.738593","8.619211","8.784330","8.597041","10.772131","7.988328",
"96000000.000000","26.396361","6.924339","8.824884","8.989554","8.798519","11.006468","8.173793",
