"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.405164","0.115544","0.170841","0.176629","0.170282","0.225684","0.163147",
"4000000.000000","0.814117","0.231248","0.342408","0.354675","0.340011","0.452165","0.325382",
"6000000.000000","1.230803","0.349239","0.514910","0.532461","0.510570","0.678018","0.488074",
"8000000.000000","1.650106","0.469695","0.687976","0.710318","0.682720","0.904998","0.650241",
"10000000.000000","2.076097","0.592147","0.860915","0.887689","0.853807","1.130783","0.812366",
"12000000.000000","2.506472","0.716358","1.034291","1.066286","1.025311","1.357703","0.974071",
"14000000.000000","2.943533","0.842983","1.207062","1.245454","1.195621","1.584399","1.137144",
"16000000.000000","3.383902","0.969976","1.380250","1.423879","1.367584","1.811430","1.300598",
"18000000.000000","3.831779","1.096703","1.554116","1.602699","1.541214","2.039044","1.463657",
"20000000.000000","4.287040","1.224683","1.728292","1.781685","1.715092","2.265986","1.627993",
"22000000.000000","4.748341","1.353435","1.902997","1.961377","1.888854","2.493129","1.793124",
"24000000.000000","5.213853","1.483243","2.078194","2.141081","2.063859","2.720340","1.957058",
"26000000.000000","5.686189","1.613902","2.253272","2.320789","2.239494","2.947693","2.121948",
"28000000.000000","6.164054","1.742704","2.428769","2.500278","2.414739","3.174865","2.287118",
"30000000.000000","6.647455","1.870621","2.605459","2.680319","2.589609","3.403271","2.452265",
"32000000.000000","7.132120","2.004319","2.782767","2.861325","2.764875","3.627508","2.618143",
"34000000.000000","7.627081","2.138275","2.960076","3.048324","2.940762","3.854922","2.783686",
"36000000.000000","8.128579","2.274416","3.137599","3.228245","3.117028","4.082155","2.949132",
"38000000.000000","8.636224","2.408944","3.315386","3.412086","3.293682","4.309492","3.115124",
"40000000.000000","9.150427","2.544548","3.493757","3.596267","3.471069","4.537595","3.281887",
"42000000.000000","9.671514","2.680906","3.672721","3.784564","3.648121","4.765895","3.449178",
"44000000.000000","10.205896","2.818064","3.852574","3.973091","3.825887","4.993449","3.616335",
"46000000.000000","10.749365","2.956131","4.033229","4.160142","4.007141","5.221487","3.783159",
"48000000.000000","11.284631","3.095488","4.213984","4.347764","4.188040","5.450602","3.952630",
"50000000.000000","11.829969","3.235570","4.395578","4.534127","4.371520","5.679386","4.122750",
"52000000.000000","12.380861","3.377741","4.576368","4.719961","4.553331","5.908569","4.293710",
"54000000.000000","12.939847","3.520505","4.758366","4.906352","4.736507","6.137924","4.465029",
"56000000.000000","13.504887","3.664854","4.940374","5.093119","4.919547","6.367342","4.636976",
"58000000.000000","14.079417","3.809980","5.123741","5.281894","5.102348","6.596935","4.809339",
"60000000.000000","14.659515","3.957676","5.309108","5.471674","5.286996","6.826866","4.982871",
"62000000.000000","15.247635","4.106451","5.494891","5.660983","5.471164","7.056800","5.157051",
"64000000.000000","15.840423","4.257433","5.681524","5.851296","5.655266","7.286730","5.331967",
"66000000.000000","16.442268","4.410084","5.867904","6.042532","5.841164","7.516740","5.507288",
"68000000.000000","17.050105","4.563634","6.055618","6.235010","6.027642","7.747133","5.682932",
"70000000.000000","17.667020","4.718953","6.244350","6.429854","6.216138","7.978005","5.859423",
"72000000.000000","18.295504","4.876599","6.433229","6.624107","6.404988","8.209238","6.037438",
"74000000.000000","18.929381","5.036146","6.624323","6.820193","6.596097","8.440611","6.215856",
"76000000.000000","19.550347","5.198067","6.815774","7.018894","6.788814","8.672666","6.395194",
"78000000.000000","20.183825","5.361660","7.008622","7.217990","6.981566","8.904878","6.574899",
"80000000.000000","20.833303","5.528146","7.202226","7.415463","7.174605","9.140744","6.755559",
"82000000.000000","21.500407","5.691900","7.397111","7.613508","7.369321","9.371986","6.936771",
"84000000.000000","22.156621","5.861305","7.592729","7.813110","7.564553","9.609721","7.118342",
"86000000.000000","22.821594","6.033843","7.789457","8.013933","7.762027","9.843099","7.300954",
"88000000.000000","23.495434","6.208017","7.988299","8.217058","7.960239","10.078965","7.483980",
"90000000.000000","24.173470","6.384658","8.187716","8.420043","8.157489","10.303063","7.667591",
"92000000.000000","24.869538","6.563598","8.387953","8.623724","8.357324","10.530916","7.852037",
"94000000.000000","25.571426","6.745725","8.590252","8.828664","8.558605","10.765372","8.037947",
"96000000.000000","26.281904","6.930782","8.794546","9.033258","8.764961","11.001318","8.225224",
"98000000.000000","26.991155","7.118082","8.999124","9.240320","8.968819","11.236660","8.412703",
"100000000.000000","27.714213","7.309085","9.206319","9.448826","9.176484","11.472259","8.599604",
"102000000.000000","28.449765","7.501447","9.414679","9.657992","9.383574","11.707317","8.787914",
"104000000.000000","29.189930","7.697865","9.623536","9.868915","9.591905","11.943145","8.977643",
"106000000.000000","29.933626","7.899290","9.833775","10.081142","9.801369","12.178368","9.167272",
"108000000.000000","30.688629","8.102949","10.045998","10.294677","10.011080","12.414583","9.357754",
"110000000.000000","31.451737","8.309618","10.260079","10.510852","10.222597","12.650898","9.549733",
"112000000.000000","32.214087","8.519081","10.474796","10.728243","10.437670","12.894088","9.743276",
"114000000.000000","32.981512","8.732454","10.693012","10.948912","10.659975","13.133979","9.937043",
"116000000.000000","33.755468","8.950018","10.913623","11.170200","10.868256","13.374197","10.132890",
