"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.403873","0.113675","0.170501","0.176432","0.170149","0.228043","0.160849",
"4000000.000000","0.826436","0.227763","0.340972","0.352653","0.340588","0.455430","0.329259",
"6000000.000000","1.246455","0.345223","0.512199","0.528213","0.511700","0.681949","0.494959",
"8000000.000000","1.674169","0.465087","0.684153","0.704926","0.683713","0.908845","0.655664",
"10000000.000000","2.107243","0.587103","0.856942","0.881707","0.853223","1.136232","0.817392",
"12000000.000000","2.543231","0.710830","1.029955","1.058242","1.023721","1.362788","0.979766",
"14000000.000000","2.985286","0.835863","1.202989","1.235714","1.198181","1.589916","1.142799",
"16000000.000000","3.432947","0.962115","1.375789","1.412464","1.371968","1.817050","1.306815",
"18000000.000000","3.888637","1.088071","1.549360","1.590059","1.547047","2.043315","1.465363",
"20000000.000000","4.346840","1.215627","1.722847","1.767885","1.722123","2.270171","1.630179",
"22000000.000000","4.810018","1.342847","1.896081","1.945045","1.897207","2.496569","1.795952",
"24000000.000000","5.281819","1.471486","2.070166","2.123800","2.073232","2.722603","1.962133",
"26000000.000000","5.758649","1.601333","2.244610","2.303256","2.248970","2.949816","2.130226",
"28000000.000000","6.242172","1.731768","2.418697","2.482743","2.425704","3.176295","2.297564",
"30000000.000000","6.731353","1.862273","2.594796","2.662485","2.601926","3.402519","2.466361",
"32000000.000000","7.224870","1.993812","2.771569","2.843067","2.778344","3.629485","2.633722",
"34000000.000000","7.726894","2.125923","2.948275","3.023231","2.955852","3.858057","2.802307",
"36000000.000000","8.234320","2.259719","3.125896","3.203980","3.133954","4.085059","2.967944",
"38000000.000000","8.748849","2.394305","3.303818","3.386531","3.312206","4.311593","3.137240",
"40000000.000000","9.269431","2.529358","3.482461","3.568459","3.490674","4.539898","3.305685",
"42000000.000000","9.797764","2.665434","3.661646","3.751470","3.669286","4.768553","3.474916",
"44000000.000000","10.332945","2.801842","3.842038","3.935277","3.849904","4.996796","3.643741",
"46000000.000000","10.871736","2.939712","4.022580","4.122964","4.029709","5.225876","3.813377",
"48000000.000000","11.414962","3.079180","4.203751","4.304626","4.210754","5.454889","3.984199",
"50000000.000000","11.972863","3.220414","4.385683","4.489063","4.392869","5.685100","4.155479",
"52000000.000000","12.529401","3.362255","4.567484","4.675553","4.575398","5.916174","4.327069",
"54000000.000000","13.093270","3.504530","4.750208","4.862246","4.758038","6.146875","4.499086",
"56000000.000000","13.661991","3.648081","4.942065","5.049934","4.941630","6.377169","4.671850",
"58000000.000000","14.239681","3.792658","5.127162","5.238454","5.125751","6.608160","4.845710",
"60000000.000000","14.818870","3.939445","5.313133","5.428228","5.311392","6.838265","5.019818",
"62000000.000000","15.408954","4.087692","5.504084","5.617339","5.490950","7.068592","5.194681",
"64000000.000000","16.003370","4.238021","5.693716","5.806069","5.669578","7.299427","5.370179",
"66000000.000000","16.604962","4.389263","5.871433","5.998036","5.856131","7.530381","5.546439",
"68000000.000000","17.211036","4.542942","6.059351","6.190249","6.047393","7.761091","5.723356",
"70000000.000000","17.825951","4.695801","6.247170","6.383052","6.235851","7.991977","5.901133",
"72000000.000000","18.440883","4.852520","6.434996","6.575769","6.425349","8.225753","6.079551",
"74000000.000000","19.062272","5.011343","6.624199","6.771265","6.617311","8.457571","6.258254",
"76000000.000000","19.691598","5.170263","6.814643","6.965654","6.811473","8.689743","6.437399",
"78000000.000000","20.327906","5.327007","7.007321","7.161653","7.002135","8.921590","6.616593",
"80000000.000000","20.971580","5.492012","7.200166","7.357777","7.191862","9.153828","6.797180",
"82000000.000000","21.621653","5.659122","7.393967","7.554189","7.386326","9.386254","6.978589",
"84000000.000000","22.277870","5.828579","7.589206","7.754993","7.580562","9.619036","7.159610",
"86000000.000000","22.939809","6.000125","7.785549","7.953647","7.775931","9.851413","7.341900",
"88000000.000000","23.612036","6.174229","7.986204","8.153609","7.972007","10.083814","7.524599",
"90000000.000000","24.286393","6.351953","8.188393","8.355277","8.170092","10.316306","7.707591",
"92000000.000000","24.970988","6.530581","8.390647","8.558506","8.369298","10.549393","7.892365",
"94000000.000000","25.662169","6.712214","8.594208","8.762601","8.569637","10.782062","8.077611",
"96000000.000000","26.360826","6.896628","8.799450","8.968761","8.771747","11.012761","8.264638",
"98000000.000000","27.061723","7.084345","9.006196","9.174900","8.972016","11.238208","8.451798",
"100000000.000000","27.781347","7.278389","9.212959","9.384620","9.174968","11.464383","8.645294",
"102000000.000000","28.517915","7.473479","9.422193","9.594732","9.376978","11.698909","8.835887",
"104000000.000000","29.260535","7.672029","9.635435","9.806274","9.581989","11.933925","9.028006",
"106000000.000000","30.003965","7.873797","9.846426","10.018761","9.789029","12.170801","9.220135",
"108000000.000000","30.746353","8.079840","10.058562","10.231999","9.992248","12.407072","9.412630",
"110000000.000000","31.497956","8.288332","10.273647","10.445606","10.203779","12.643181","9.606140",
"112000000.000000","32.253807","8.500321","10.494101","10.660237","10.415568","12.880285","9.803072",
"114000000.000000","33.015017","8.717008","10.712114","10.877750","10.628010","13.116976","10.000340",
"116000000.000000","33.783419","8.937749","10.933332","11.096598","10.841387","13.353994","10.199120",
"118000000.000000","34.557145","9.160417","11.154820","11.317119","11.057560","13.592055","10.404016",
"120000000.000000","35.340963","9.387692","11.378124","11.536252","11.268903","13.830424","10.605011",
