"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.357055","0.108148","0.159019","0.161470","0.158960","0.212280","0.150222",
"4000000.000000","0.719076","0.216213","0.318056","0.322946","0.318251","0.424910","0.300169",
"6000000.000000","1.090948","0.326834","0.477392","0.482509","0.477703","0.637582","0.450186",
"8000000.000000","1.464820","0.440197","0.636769","0.642491","0.637912","0.851243","0.599098",
"10000000.000000","1.845369","0.555058","0.796816","0.802751","0.798280","1.063623","0.748372",
"12000000.000000","2.233414","0.673481","0.958061","0.963809","0.958530","1.276204","0.898131",
"14000000.000000","2.618534","0.790959","1.118906","1.126277","1.119576","1.489361","1.048596",
"16000000.000000","3.011896","0.910505","1.279764","1.288581","1.281953","1.703153","1.200741",
"18000000.000000","3.413446","1.030580","1.440982","1.450443","1.444703","1.916548","1.352031",
"20000000.000000","3.821011","1.150964","1.602950","1.612968","1.606795","2.129612","1.502901",
"22000000.000000","4.235518","1.272385","1.765212","1.776076","1.768593","2.343100","1.655018",
"24000000.000000","4.650674","1.394464","1.929057","1.939365","1.932429","2.556583","1.807528",
"26000000.000000","5.076214","1.517542","2.092009","2.103976","2.096349","2.770435","1.959931",
"28000000.000000","5.504853","1.641440","2.255350","2.268349","2.261542","2.983773","2.114143",
"30000000.000000","5.939871","1.765596","2.418403","2.433190","2.425931","3.197425","2.268052",
"32000000.000000","6.382672","1.890557","2.582582","2.598345","2.591061","3.410549","2.421416",
"34000000.000000","6.829257","2.016230","2.747531","2.764593","2.756786","3.624528","2.575779",
"36000000.000000","7.283133","2.142768","2.913766","2.930184","2.922753","3.839789","2.731557",
"38000000.000000","7.742475","2.269877","3.080198","3.096630","3.089755","4.054193","2.887437",
"40000000.000000","8.204025","2.398242","3.246228","3.264805","3.257491","4.269105","3.045137",
"42000000.000000","8.670993","2.527651","3.412963","3.433295","3.423812","4.484064","3.201922",
"44000000.000000","9.148236","2.657668","3.580951","3.601115","3.590347","4.699591","3.358819",
"46000000.000000","9.627857","2.788979","3.749643","3.770219","3.757281","4.914329","3.517363",
"48000000.000000","10.116472","2.920977","3.918431","3.939907","3.925377","5.129664","3.676276",
"50000000.000000","10.610050","3.054332","4.087405","4.108892","4.094874","5.345430","3.835214",
"52000000.000000","11.112764","3.188380","4.256951","4.279000","4.264780","5.561170","3.995346",
"54000000.000000","11.617680","3.323548","4.427005","4.449159","4.434385","5.777077","4.155787",
"56000000.000000","12.129879","3.459815","4.597916","4.621286","4.604770","5.992870","4.317204",
"58000000.000000","12.647253","3.597977","4.770871","4.794809","4.775631","6.208752","4.478665",
"60000000.000000","13.172818","3.736827","4.943270","4.968339","4.946647","6.425109","4.640344",
"62000000.000000","13.705183","3.877375","5.116108","5.141294","5.120562","6.642408","4.802993",
"64000000.000000","14.242249","4.018942","5.289547","5.315645","5.294045","6.859012","4.966793",
"66000000.000000","14.788128","4.162463","5.464161","5.490255","5.468909","7.076028","5.130184",
"68000000.000000","15.342247","4.307695","5.639303","5.665307","5.644963","7.293037","5.294447",
