"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.406971","0.114859","0.173309","0.177282","0.173506","0.227977","0.162341",
"4000000.000000","0.818697","0.229434","0.344496","0.353214","0.349383","0.455592","0.323828",
"6000000.000000","1.237170","0.348223","0.517080","0.530726","0.521801","0.682220","0.485347",
"8000000.000000","1.659320","0.468480","0.690409","0.707949","0.695227","0.910109","0.651213",
"10000000.000000","2.085361","0.590553","0.864031","0.886000","0.869398","1.134794","0.812927",
"12000000.000000","2.519304","0.714285","1.037099","1.063859","1.043804","1.362346","0.971573",
"14000000.000000","2.955071","0.839395","1.211638","1.242685","1.218414","1.590821","1.127982",
"16000000.000000","3.396916","0.965003","1.385376","1.421372","1.392188","1.818723","1.287101",
"18000000.000000","3.841717","1.091526","1.563846","1.600931","1.567386","2.047700","1.450706",
"20000000.000000","4.295230","1.218924","1.744224","1.781366","1.742557","2.275848","1.614182",
"22000000.000000","4.753107","1.350359","1.921555","1.961016","1.917095","2.504785","1.778418",
"24000000.000000","5.222753","1.474987","2.102284","2.140883","2.092260","2.739012","1.942974",
"26000000.000000","5.696815","1.604530","2.274440","2.322489","2.268075","2.966366","2.106795",
"28000000.000000","6.175866","1.735380","2.447890","2.505978","2.443629","3.195145","2.272319",
"30000000.000000","6.658303","1.867154","2.625036","2.690061","2.618672","3.423905","2.437334",
"32000000.000000","7.145343","1.998473","2.802767","2.873450","2.794877","3.653053","2.603809",
"34000000.000000","7.640157","2.131180","2.985330","3.060764","2.971332","3.882812","2.770422",
"36000000.000000","8.140886","2.264804","3.162611","3.238660","3.154005","4.115317","2.937800",
"38000000.000000","8.649722","2.399207","3.342287","3.425652","3.332885","4.344097","3.105445",
"40000000.000000","9.164258","2.534782","3.521367","3.610388","3.511963","4.573464","3.272699",
"42000000.000000","9.684892","2.671582","3.701053","3.794911","3.689765","4.802293","3.440144",
"44000000.000000","10.215227","2.809599","3.882031","3.979822","3.866444","5.031732","3.608070",
"46000000.000000","10.749704","2.948230","4.062847","4.163990","4.047829","5.261065","3.777604",
"48000000.000000","11.290751","3.090352","4.245709","4.347360","4.228496","5.490808","3.947537",
"50000000.000000","11.836075","3.232078","4.429644","4.533786","4.410719","5.720096","4.118589",
"52000000.000000","12.390996","3.377502","4.614138","4.720593","4.592110","5.949941","4.289367",
"54000000.000000","12.951709","3.521453","4.798701","4.910004","4.775113","6.181248","4.461160",
"56000000.000000","13.519324","3.667611","4.982535","5.101489","4.961833","6.411583","4.633184",
"58000000.000000","14.092148","3.814822","5.167074","5.291102","5.148097","6.641467","4.805739",
"60000000.000000","14.672439","3.963849","5.353327","5.480741","5.333979","6.872352","4.978675",
"62000000.000000","15.258056","4.113371","5.540041","5.669521","5.520739","7.103467","5.152433",
"64000000.000000","15.851599","4.264593","5.726967","5.861287","5.707708","7.334595","5.323934",
"66000000.000000","16.461359","4.416981","5.915986","6.052239","5.894741","7.566145","5.499302",
"68000000.000000","17.090843","4.571903","6.106776","6.244412","6.082221","7.798043","5.674715",
"70000000.000000","17.715654","4.728765","6.295804","6.437389","6.269517","8.030133","5.851030",
"72000000.000000","18.341561","4.887553","6.485590","6.630076","6.458244","8.261484","6.028450",
"74000000.000000","18.977050","5.048999","6.676079","6.825298","6.649218","8.493234","6.206757",
"76000000.000000","19.622000","5.211172","6.869014","7.021377","6.839782","8.725416","6.385967",
"78000000.000000","20.278562","5.375759","7.061929","7.218126","7.031080","8.957756","6.565953",
"80000000.000000","20.939598","5.542543","7.255371","7.414881","7.224289","9.195869","6.745565",
"82000000.000000","21.601771","5.711486","7.450673","7.612070","7.419990","9.426006","6.926097",
"84000000.000000","22.270729","5.883288","7.643484","7.813349","7.617398","9.660790","7.107065",
"86000000.000000","22.946177","6.063791","7.838074","8.006296","7.815258","9.898120","7.288485",
"88000000.000000","23.628203","6.235796","8.036671","8.204779","8.014939","10.132952","7.471471",
"90000000.000000","24.315708","6.413190","8.235651","8.414548","8.215593","10.367960","7.656249",
"92000000.000000","25.012039","6.593175","8.436655","8.610788","8.416379","10.604278","7.841181",
"94000000.000000","25.715079","6.776077","8.639074","8.815570","8.617571","10.840656","8.026434",
"96000000.000000","26.420396","6.960050","8.844401","9.023676","8.819168","11.078280","8.212849",
"98000000.000000","27.127677","7.151017","9.049615","9.233540","9.018713","11.315625","8.400427",
"100000000.000000","27.842813","7.341580","9.256065","9.442272","9.221156","11.551674","8.587685",
"102000000.000000","28.571730","7.526981","9.465298","9.650874","9.426477","11.788980","8.776430",
"104000000.000000","29.305248","7.720810","9.675287","9.861279","9.633514","12.026027","8.965955",
"106000000.000000","30.045998","7.915390","9.886619","10.073354","9.842724","12.263303","9.156489",
"108000000.000000","30.795291","8.117637","10.099384","10.286651","10.052902","12.501805","9.345914",
"110000000.000000","31.549836","8.329658","10.313585","10.500218","10.263676","12.740518","9.545258",
