"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.400610","0.117743","0.171773","0.176235","0.172418","0.224044","0.163521",
"4000000.000000","0.807738","0.238511","0.348776","0.362373","0.344598","0.448210","0.325010",
"6000000.000000","1.220225","0.357918","0.524303","0.532637","0.516943","0.672333","0.487506",
"8000000.000000","1.640093","0.478294","0.700303","0.703202","0.689028","0.896251","0.649835",
"10000000.000000","2.065522","0.600905","0.875482","0.882354","0.861050","1.120601","0.817589",
"12000000.000000","2.495837","0.725071","1.051478","1.061464","1.034155","1.345605","0.982856",
"14000000.000000","2.931334","0.850326","1.227691","1.240722","1.207304","1.569460","1.148251",
"16000000.000000","3.372696","0.977124","1.402763","1.421607","1.380843","1.794017","1.313234",
"18000000.000000","3.820073","1.104284","1.579996","1.603219","1.554244","2.019051","1.479674",
"20000000.000000","4.271510","1.235861","1.756362","1.783750","1.730138","2.244720","1.637010",
"22000000.000000","4.727545","1.359006","1.933629","1.964891","1.906004","2.470564","1.799991",
"24000000.000000","5.189750","1.487630","2.112206","2.143207","2.082915","2.696663","1.963965",
"26000000.000000","5.655969","1.617661","2.291137","2.323388","2.258936","2.922870","2.128449",
"28000000.000000","6.124490","1.747953","2.470515","2.504949","2.434895","3.148716","2.293056",
"30000000.000000","6.600101","1.879027","2.649439","2.686261","2.612473","3.375279","2.463215",
"32000000.000000","7.083655","2.010904","2.829616","2.869541","2.790097","3.602505","2.630811",
"34000000.000000","7.571550","2.143481","3.009113","3.052231","2.969101","3.829967","2.796949",
"36000000.000000","8.064553","2.276962","3.189130","3.235862","3.147045","4.056714","2.963653",
"38000000.000000","8.565921","2.411401","3.370226","3.420220","3.325073","4.283903","3.131440",
"40000000.000000","9.073681","2.546132","3.551095","3.604847","3.502781","4.511226","3.302823",
"42000000.000000","9.582892","2.682005","3.733756","3.789467","3.681757","4.738194","3.471542",
"44000000.000000","10.096997","2.818972","3.917243","3.975212","3.864523","4.965263","3.640541",
"46000000.000000","10.619111","2.956895","4.100123","4.166292","4.045561","5.193862","3.810843",
"48000000.000000","11.149521","3.096180","4.285287","4.351524","4.226130","5.421811","3.981572",
"50000000.000000","11.688058","3.236936","4.472155","4.538142","4.408069","5.649933","4.153046",
"52000000.000000","12.235837","3.379154","4.656860","4.727370","4.592735","5.878818","4.324912",
"54000000.000000","12.789600","3.522904","4.843396","4.914905","4.777213","6.107699","4.497602",
"56000000.000000","13.348080","3.666796","5.029551","5.102994","4.962728","6.337091","4.671588",
"58000000.000000","13.915605","3.811498","5.216710","5.296434","5.148817","6.567229","4.846985",
"60000000.000000","14.488273","3.958121","5.404899","5.480451","5.337297","6.797992","5.024009",
"62000000.000000","15.059294","4.106135","5.593549","5.671611","5.523682","7.026680","5.199929",
"64000000.000000","15.646012","4.255820","5.783622","5.865022","5.709993","7.255941","5.374345",
"66000000.000000","16.235663","4.406759","5.974161","6.054883","5.899131","7.486601","5.544341",
"68000000.000000","16.832948","4.559956","6.160708","6.245726","6.087731","7.716987","5.721145",
"70000000.000000","17.442261","4.714978","6.351202","6.439678","6.276853","7.948049","5.899473",
"72000000.000000","18.056638","4.871239","6.542505","6.634481","6.469745","8.179625","6.078312",
"74000000.000000","18.678833","5.029629","6.734264","6.827979","6.663703","8.411042","6.256917",
"76000000.000000","19.306289","5.190454","6.927741","7.022894","6.856404","8.643036","6.435510",
"78000000.000000","19.941258","5.353254","7.121664","7.218992","7.050260","8.874338","6.614391",
"80000000.000000","20.582036","5.517344","7.316937","7.416026","7.242074","9.105410","6.795187",
"82000000.000000","21.223815","5.683635","7.512494","7.613289","7.434275","9.337094","6.975516",
"84000000.000000","21.880570","5.852094","7.709452","7.816807","7.632242","9.568965","7.157606",
"86000000.000000","22.542357","6.023579","7.907962","8.018388","7.829839","9.800907","7.340937",
"88000000.000000","23.208156","6.197088","8.106524","8.219751","8.027710","10.033593","7.524132",
"90000000.000000","23.878811","6.373708","8.307713","8.422410","8.228241","10.266107","7.708353",
"92000000.000000","24.557850","6.552815","8.509909","8.626365","8.430640","10.499035","7.892783",
"94000000.000000","25.242654","6.734316","8.713740","8.832223","8.633131","10.731975","8.078174",
"96000000.000000","25.937756","6.918078","8.918833","9.033344","8.836274","10.964735","8.264993",
"98000000.000000","26.643740","7.104843","9.124387","9.240847","9.041210","11.198161","8.452768",
"100000000.000000","27.354405","7.294556","9.332243","9.450675","9.252785","11.431638","8.641459",
"102000000.000000","28.069456","7.486580","9.540783","9.660137","9.457896","11.666870","8.831308",
"104000000.000000","28.788935","7.679109","9.750783","9.872679","9.673115","11.907212","9.022297",
"106000000.000000","29.515184","7.878783","9.961464","10.085252","9.873957","12.139630","9.212847",
"108000000.000000","30.254873","8.082396","10.174222","10.299046","10.080868","12.383120","9.405196",
"110000000.000000","31.001962","8.289485","10.389089","10.514625","10.293328","12.613979","9.599268",
"112000000.000000","31.756114","8.492095","10.605492","10.732617","10.508348","12.849896","9.794619",
"114000000.000000","32.523716","8.701863","10.824499","10.951432","10.724265","13.089926","9.992058",
"116000000.000000","33.293261","8.919766","11.045721","11.171885","10.940326","13.329826","10.190270",
"118000000.000000","34.075075","9.140395","11.268662","11.396452","11.156839","13.570094","10.390465",
"120000000.000000","34.855350","9.364212","11.492266","11.621300","11.375811","13.812921","10.592464",
"122000000.000000","35.642142","9.592893","11.717941","11.847538","11.593829","14.051628","10.795732",
"124000000.000000","36.434990","9.825912","11.950880","12.079470","11.814511","14.293549","11.000623",
"126000000.000000","37.237188","10.065386","12.173661","12.308676","12.038367","14.535020","11.207338",
"128000000.000000","38.045099","10.305949","12.403397","12.542877","12.266609","14.776322","11.415911",
"130000000.000000","38.861622","10.549641","12.639963","12.777876","12.496810","15.018664","11.626755",
"132000000.000000","39.681943","10.797660","12.881232","13.017917","12.729041","15.261697","11.839500",
"134000000.000000","40.513968","11.049972","13.128128","13.260017","12.960719","15.508448","12.055790",
"136000000.000000","41.352213","11.302806","19.961613","13.502779","13.194243","15.749956","18.821900",
"138000000.000000","42.195292","11.563755","20.157453","13.746200","13.431048","15.995569","19.003491",
"140000000.000000","43.044882","11.828747","20.358064","13.993275","13.673628","16.239724","19.184109",
"142000000.000000","43.902663","12.099036","20.554385","14.244106","13.917769","16.483600","19.364663",
"144000000.000000","44.768875","12.373544","20.751368","14.498954","14.161318","16.728495","19.545361",
"146000000.000000","45.637526","12.653395","20.949888","14.757221","14.408174","16.973517","19.725953",
"148000000.000000","46.514238","12.938467","21.147679","15.018487","14.657761","17.219612","19.908292",
"150000000.000000","47.411945","13.227448","21.347952","15.287089","14.911839","17.464671","20.090410",
"152000000.000000","48.327735","13.522224","21.547190","15.546037","15.167093","17.710749","20.273603",
"154000000.000000","49.242920","13.819610","21.745885","15.814064","15.427178","17.958830","20.457763",
"156000000.000000","50.158259","14.122383","21.945289","16.087016","15.693061","18.204980","20.642110",
"158000000.000000","51.085118","14.430237","22.144121","16.364671","15.961625","18.454902","20.826685",
"160000000.000000","52.020954","14.743998","22.344298","16.651343","16.234093","18.695880","21.012988",
"162000000.000000","52.960953","15.061310","22.545990","16.939806","16.510731","18.944564","21.197558",
"164000000.000000","53.909285","15.383307","22.747784","17.230334","16.791053","19.193993","21.381935",
"166000000.000000","54.867772","15.711660","22.949751","17.526772","17.076295","19.444507","21.567693",
"168000000.000000","55.837993","16.043786","23.151605","17.827968","17.367894","19.694220","21.751932",
"170000000.000000","56.794473","16.380385","23.356898","18.137243","17.670895","19.945808","21.936990",
"172000000.000000","57.756343","16.723236","23.569894","18.454338","17.975627","20.192437","22.123830",
"174000000.000000","58.725346","17.070355","23.780074","18.774007","18.284744","20.446440","22.311032",
"176000000.000000","59.716470","17.423119","23.990774","19.098813","18.601036","20.707166","22.497885",
"178000000.000000","60.710874","17.779668","24.197571","19.431657","18.928599","20.964717","22.684099",
"180000000.000000","61.723766","18.145524","24.406681","19.772854","19.263202","21.219556","22.871520",
"182000000.000000","62.742627","18.511437","24.617263","20.120075","19.606315","21.476012","23.057779",
"184000000.000000","63.754374","18.880677","24.825635","20.475989","19.959282","21.731611","23.245668",
"186000000.000000","64.782187","19.257917","25.033593","20.840008","20.317760","21.986614","23.432886",
"188000000.000000","65.814279","19.639683","25.240687","21.214281","20.686064","22.241152","23.620291",
"190000000.000000","66.847182","20.028196","25.449181","21.596002","21.063066","22.496916","23.814178",
"192000000.000000","67.890651","20.420247","25.659176","21.985485","21.449404","22.756945","24.004165",
"194000000.000000","68.941875","20.817382","25.868471","22.384547","21.844309","23.015241","24.194632",
"196000000.000000","69.997132","21.220171","26.077331","22.795145","22.249892","23.273938","24.385260",
"198000000.000000","71.047816","21.626363","26.287821","23.217458","22.662802","23.532958","24.574134",
"200000000.000000","72.126367","22.038295","26.499558","23.647539","23.085781","23.792863","24.768004",
