"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.404299","0.110993","0.166342","0.176529","0.170434","0.230402","0.159930",
"4000000.000000","0.811012","0.223739","0.332400","0.353094","0.341782","0.458585","0.321131",
"6000000.000000","1.223059","0.342375","0.504590","0.536111","0.510914","0.688263","0.482643",
"8000000.000000","1.641912","0.460616","0.676924","0.716468","0.686816","0.916337","0.643544",
"10000000.000000","2.067090","0.578617","0.847059","0.888556","0.853509","1.143409","0.805297",
"12000000.000000","2.497019","0.697429","1.019708","1.061025","1.025902","1.371486","0.966964",
"14000000.000000","2.937561","0.820599","1.192629","1.240184","1.198486","1.598453","1.127605",
"16000000.000000","3.380470","0.946194","1.366062","1.419052","1.371471","1.817888","1.289888",
"18000000.000000","3.830481","1.073593","1.539364","1.598371","1.549856","2.044921","1.453087",
"20000000.000000","4.281577","1.201017","1.713885","1.777802","1.719616","2.263889","1.615353",
"22000000.000000","4.739408","1.329256","1.887856","1.956999","1.888231","2.483032","1.778358",
"24000000.000000","5.205573","1.457781","2.062218","2.136397","2.064228","2.711074","1.942376",
"26000000.000000","5.676481","1.587270","2.237846","2.316071","2.239646","2.941246","2.106852",
"28000000.000000","6.153002","1.717676","2.414715","2.496337","2.415627","3.170272","2.270888",
"30000000.000000","6.636182","1.849622","2.591789","2.678759","2.591812","3.399535","2.435672",
"32000000.000000","7.123651","1.982461","2.769070","2.860635","2.767811","3.630577","2.601283",
"34000000.000000","7.617985","2.115732","2.947007","3.042964","2.944406","3.861722","2.766878",
"36000000.000000","8.114774","2.250806","3.126167","3.224307","3.121028","4.090491","2.932290",
"38000000.000000","8.622912","2.386156","3.304278","3.406697","3.298850","4.319911","3.097789",
"40000000.000000","9.136381","2.522224","3.482965","3.589369","3.473699","4.549209","3.264122",
"42000000.000000","9.653606","2.659789","3.662034","3.772370","3.653595","4.778784","3.431828",
"44000000.000000","10.177040","2.798002","3.841852","3.956129","3.835499","5.008918","3.599294",
"46000000.000000","10.707138","2.936989","4.021643","4.140778","4.017348","5.238191","3.767424",
"48000000.000000","11.244087","3.077380","4.200934","4.326176","4.195274","5.467342","3.938279",
"50000000.000000","11.790651","3.219005","4.382126","4.511439","4.369751","5.697097","4.109137",
"52000000.000000","12.342921","3.361691","4.566064","4.701948","4.546686","5.927119","4.280170",
"54000000.000000","12.902169","3.505923","4.748769","4.890863","4.731312","6.157997","4.454580",
"56000000.000000","13.467954","3.650376","4.932638","5.080018","4.915009","6.388130","4.626544",
"58000000.000000","14.041855","3.796791","5.118718","5.278494","5.101979","6.618322","4.800337",
"60000000.000000","14.622611","3.944438","5.306865","5.462425","5.287733","6.849344","4.973584",
"62000000.000000","15.208394","4.093504","5.494614","5.652554","5.472878","7.081195","5.147312",
"64000000.000000","15.799970","4.244761","5.682216","5.843786","5.657622","7.312622","5.321521",
"66000000.000000","16.397855","4.397187","5.871355","6.034588","5.844494","7.544254","5.496474",
"68000000.000000","16.998920","4.551559","6.055248","6.227315","6.030566","7.777765","5.672275",
"70000000.000000","17.606210","4.707745","6.244212","6.419156","6.218776","8.010073","5.848677",
"72000000.000000","18.224752","4.864863","6.434373","6.612952","6.407187","8.242487","6.024745",
