"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","1.851852","16.666667","1.923077","2.272727","2.127660","1.449275","1.492537",
"2.000000","1.250000","33.333333","12.500000","33.333333","33.333333","33.333333","33.333333",
"3.000000","11.111111","1.204819","14.285714","5.882353","10.000000","33.333333","1.449275",
"4.000000","16.666667","20.000000","16.666667","16.666667","20.000000","33.333333","50.000000",
"5.000000","5.263158","1.204819","20.000000","12.500000","12.500000","33.333333","2.272727",
"6.000000","16.666667","25.000000","12.500000","25.000000","16.666667","33.333333","20.000000",
"7.000000","16.666667","33.333333","12.500000","12.500000","12.500000","33.333333","25.000000",
"8.000000","12.500000","20.000000","16.666667","14.285714","12.500000","32.258065","20.000000",
"9.000000","14.285714","1.234568","14.285714","12.500000","14.285714","33.333333","2.439024",
"10.000000","16.666667","20.000000","10.000000","14.285714","12.500000","33.333333","25.000000",
"15.000000","5.747126","33.333333","11.363636","13.157895","12.820513","38.461538","29.411765",
"20.000000","16.666667","0.000000","2.369668","11.627907","13.513514","2.645503","4.310345",
"25.000000","5.617978","15.625000","0.000001","10.638298","10.416667","35.714286","41.666667",
"30.000000","10.204082","25.000000","3.472222","9.259259","9.615385","41.666667","71.428571",
"35.000000","17.241379","2.941176","18.518519","8.183306","8.196721","4.065041","4.273504",
"40.000000","19.230769","35.714286","3.125000","0.575374","0.943218","41.666667","55.555556",
"45.000000","17.857143","35.714286","35.714286","1.907669","2.380952","62.500000","55.555556",
"50.000000","3.676471","20.833333","20.000000","14.285714","13.888889","55.555556","38.461538",
"55.000000","10.204082","27.624309","3.084516","2.512563","2.604167","62.500000","35.714286",
"60.000000","19.230769","18.518519","33.333333","19.230769","17.241379","23.809524","62.500000",
"65.000000","15.151515","2.000000","25.000000","15.625000","14.705882","2.808989","2.658161",
"70.000000","10.869565","41.666667","33.333333","2.369668","2.658161","55.555556","50.000000",
"75.000000","15.625000","55.555556","29.411765","13.157895","17.241379","45.454545","45.454545",
"80.000000","13.513514","38.461538","31.250000","16.129032","20.833333","50.000000","50.000000",
"85.000000","15.151515","50.000000","50.000000","15.625000","17.241379","71.428571","50.000000",
"90.000000","17.241379","41.666667","2.136752","13.888889","15.625000","62.500000","41.666667",
"95.000000","16.666667","45.454545","31.250000","15.625000","17.857143","41.666667","50.000000",
"100.000000","2.118644","33.333333","33.333333","2.083333","16.129032","35.714286","50.000000",
"125.000000","17.730496","44.642857","42.372881","22.321429","7.331378","50.000000","64.102564",
"150.000000","18.382353","6.110975","35.714286","14.705882","17.857143","8.305648","7.462687",
"175.000000","17.241379","80.645161","6.425084","4.939735","5.295488","89.285714","56.818182",
"200.000000","5.580357","64.102564","55.555556","34.246575","33.783784","83.333333","71.428571",
"225.000000","21.008403","64.102564","46.296296","24.038462","26.881720","65.789474","54.347826",
"250.000000","19.379845","38.461538","12.619889","20.661157","26.041667","53.191489","43.103448",
"275.000000","21.008403","3.457336","24.271845","3.400898","17.361111","4.949515","4.159734",
"300.000000","19.083969","86.206897","3.128911","32.894737","11.008366","86.206897","108.695652",
"325.000000","18.796992","67.567568","56.818182","34.246575","4.716981","69.444444","89.285714",
"350.000000","17.857143","69.444444","59.523810","32.894737","41.666667","71.428571","86.206897",
